FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Zlatan,Ibrahimovic,FWD,MUN,9500000,0,5,0.2,2.10526315789474e-08,5.263157894736841e-07,0,38710,0,2,0,0,0,0,0,0.5,193,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.2,37760,0,0,0,0,102,46,0,0,18,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.6
Kelechi,Iheanacho,FWD,LEI,6500000,1,11,0.44,6.76923076923077e-08,1.69230769230769e-06,0,138010,1,5,0,0,0,0,0,1.7,613,-5,0,11,5,0.0,0,0.3,0,0,0,0,0,0.6,16174,0,0,0,0,269,729,0,0,21,Swansea,Man City,Stoke,Bournemouth,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.3
Giannelli,Imbula,MID,STK,4500000,0,0,0.0,0.0,0.0,0,8345,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,971,0,0,0,0,0,2,0,0,0,Bournemouth,Brighton,Leicester,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Ince,MID,HUD,5500000,1,62,2.6,4.72727272727273e-07,1.1272727272727301e-05,0,91003,0,34,0,0,0,1,0,11.3,735,-5,0,62,5,0.2,0,1.3,3,0,6,0,1,0.4,32752,0,0,0,0,1978,92,0,0,202,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,1.3,2.6,1.6,1.3,2.6,2.5,1.8,1.4,2.2,1.4,3.1,1.3,2.8,104.8
Danny,Ings,FWD,LIV,5400000,0,3,0.12,2.2222222222222204e-08,5.55555555555556e-07,0,6205,0,0,0,0,0,0,0,0.6,195,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0.1,4036,0,0,0,0,28,105,0,0,9,Tottenham,Southampton,West Ham,Newcastle,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Stephen,Ireland,MID,STK,4500000,0,1,0.04,8.888888888888892e-09,2.22222222222222e-07,0,944,1,3,0,0,0,0,0,0.2,357,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.0,2077,0,0,0,0,90,99,0,0,1,Bournemouth,Brighton,Leicester,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Alex,Iwobi,MID,ARS,5100000,2,50,3.3,6.47058823529412e-07,9.803921568627451e-06,0,185354,1,14,0,0,0,2,0,9.8,6142,-4,0,50,4,0.9,0,4.7,1,0,6,0,2,0.8,82362,0,0,0,0,995,2839,0,0,245,Everton,Tottenham,Man City,Brighton,Watford,4.4,1.6,2.4,2.0,3.3,2.0,3.7,3.5,2.5,3.9,1.6,3.5,2.3,105.7
,Izquierdo,MID,BHA,5900000,2,49,1.96,3.32203389830508e-07,8.30508474576271e-06,0,6621,1,16,0,0,0,2,0,8.3,190,-1,0,49,1,0.2,0,1.3,1,0,3,0,2,0.1,8097,0,0,0,0,931,183,0,0,145,West Ham,Stoke,Swansea,Arsenal,Everton,1.7,1.0,1.6,1.8,1.3,1.0,1.6,1.9,1.0,1.3,1.0,1.2,1.0,55.7
Jaroslaw,Jach,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,62,0,0,0,0,0,0,0,0.0,41,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,234,0,0,0,0,0,98,0,0,0,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil,Jagielka,DEF,EVE,4700000,2,28,1.12,2.3829787234042603e-07,5.95744680851064e-06,0,342787,1,30,0,0,0,0,0,6.0,1697,-3,0,28,3,0.1,0,0.3,4,0,2,0,0,2.4,106511,0,0,0,1,1264,377,0,0,242,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0.6,1.3,0.6,0.6,0.9,0.6,0.6,0.8,0.6,0.6,0.6,0.7,0.6,38.7
Eldin,Jakupovic,GLK,LEI,4200000,0,0,0.0,0.0,0.0,0,9215,0,0,0,0,0,0,0,0.0,98,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1284,0,0,0,0,0,91,0,0,0,Swansea,Man City,Stoke,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matty,James,MID,LEI,4400000,2,19,0.76,1.72727272727273e-07,4.31818181818182e-06,0,25872,2,8,0,0,0,0,0,4.3,198,-1,0,19,1,0.5,0,2.3,0,0,4,0,0,0.2,18216,0,0,0,0,699,554,0,0,90,Swansea,Man City,Stoke,Bournemouth,West Brom,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,18.0
Daryl,Janmaat,DEF,WAT,4800000,0,30,1.2,2.5e-07,6.25e-06,0,26963,1,23,0,0,0,2,0,6.3,1271,-2,0,30,2,0.5,0,2.3,3,0,0,0,1,0.2,23158,0,0,0,1,935,116,0,0,178,Chelsea,West Ham,Everton,West Brom,Arsenal,0.7,0.8,0.6,0.7,0.6,0.6,0.6,0.7,0.6,1.3,0.6,0.6,0.6,47.9
Vincent,Janssen,FWD,TOT,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,8939,0,0,0,0,0,0,0,0.1,19,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,968,0,0,0,0,1,1,0,0,2,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0.0,0.0,0.0,0,13370,0,0,0,0,0,0,0,0.0,36,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,732,0,0,0,0,0,0,0,0,0,Everton,Tottenham,Man City,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Jese,MID,STK,5400000,0,26,1.04,1.92592592592593e-07,4.81481481481482e-06,0,585383,0,14,0,0,0,1,0,4.8,825,-6,0,26,6,0.0,0,0.0,2,0,1,0,1,1.9,577671,0,0,0,1,482,21,0,0,77,Bournemouth,Brighton,Leicester,Southampton,Man City,0.0,0.0,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,34.7
,Jesus,FWD,MCI,9900000,0,77,4.3,4.3434343434343393e-07,7.777777777777781e-06,0,2243834,3,8,0,0,0,8,0,7.8,4951,-6,0,77,6,0.0,1,0.0,11,0,6,0,4,4.7,1832881,0,0,0,2,1007,136,0,0,272,Burnley,Leicester,Arsenal,Chelsea,Stoke,0.0,0.0,0.0,0.0,5.2,5.5,4.5,4.9,3.9,5.0,4.5,5.8,5.1,136.5
,Joao Mario,MID,WHU,6500000,2,2,0.08,1.23076923076923e-08,3.07692307692308e-07,0,1361,0,1,0,0,0,0,0,0.3,1084,0,0,2,0,0.3,0,2.0,0,0,0,0,0,0.1,9479,0,0,0,0,90,5158,0,0,9,Brighton,Watford,Liverpool,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
,Joel Pereira,GLK,MUN,4000000,0,0,0.0,0.0,0.0,0,154315,0,0,0,0,0,0,0,0.0,6474,0,0,0,0,0.0,0,0.0,0,0,0,0,0,6.4,400033,0,0,0,0,0,436,0,0,0,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Johnson,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,546,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,856,0,0,0,0,0,44,0,0,0,Brighton,Watford,Liverpool,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen,Johnson,DEF,STK,4100000,0,1,0.04,9.75609756097561e-09,2.4390243902438996e-07,0,33295,0,6,0,0,0,0,0,0.2,168,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.2,6931,0,0,0,0,149,108,0,0,23,Bournemouth,Brighton,Leicester,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
Phil,Jones,DEF,MUN,5700000,-2,99,5.0,8.7719298245614e-07,1.73684210526316e-05,0,1181304,2,10,0,0,0,0,0,17.4,38195,7,0,99,-7,0.8,0,4.3,16,0,13,0,0,17.1,1993959,1,0,0,2,1703,45169,0,0,473,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,7.4,4.9,6.6,5.7,7.0,5.7,6.4,4.6,7.0,4.7,7.5,5.6,7.1,43.0
,Jordan Ayew,FWD,SWA,5300000,8,80,3.2,6.0377358490566e-07,1.50943396226415e-05,0,461487,1,32,0,0,0,5,0,15.4,19133,3,-1,80,-3,1.1,0,6.0,9,0,6,0,2,11.9,984007,0,0,0,0,1940,151841,1,0,276,Leicester,Burnley,Brighton,West Ham,Huddersfield,2.9,3.1,2.9,3.6,2.8,3.5,2.3,2.8,3.7,2.7,2.4,3.1,4.1,115.8
,Joselu,FWD,NEW,5500000,0,61,2.8,5.09090909090909e-07,1.10909090909091e-05,0,153337,2,24,0,0,0,4,0,11.1,5409,0,0,61,0,0.5,1,3.0,5,0,5,0,1,0.6,167920,0,0,0,0,1549,1014,0,0,197,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,2.5,2.6,2.6,2.0,2.9,2.0,3.2,2.4,2.8,2.3,3.1,2.7,1.9,100.4
Christian,Kabasele,DEF,WAT,4600000,5,58,2.4,5.217391304347829e-07,1.26086956521739e-05,0,135711,4,40,0,0,0,2,0,12.6,6150,1,0,58,-1,0.5,0,2.3,1,0,5,0,0,1.4,201664,1,0,0,1,2039,761,0,0,355,Chelsea,West Ham,Everton,West Brom,Arsenal,2.1,2.3,1.8,2.3,1.9,2.0,1.8,2.2,1.9,3.3,1.8,1.8,1.7,71.1
Younes,Kaboul,DEF,WAT,4200000,0,7,0.28,6.66666666666667e-08,1.66666666666667e-06,0,22952,0,3,0,0,0,0,0,1.7,67,-3,1,7,3,0.0,0,0.0,0,0,1,0,0,0.1,3437,0,0,0,0,151,17,-1,0,35,Chelsea,West Ham,Everton,West Brom,Arsenal,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.0
Elias,Kachunga,MID,HUD,5700000,0,44,1.76,3.0877192982456104e-07,7.719298245614039e-06,0,26469,1,23,0,0,0,1,0,7.7,55,-3,0,44,3,0.0,0,0.0,0,0,6,0,1,0.1,13834,0,0,0,0,1253,8,0,0,146,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.9,1.4,1.3,0.9,0.9,1.2,0.9,1.8,0.9,1.6,53.8
Sullay,Kaikai,MID,CRY,4300000,0,1,1.0,2.3255813953488398e-07,2.3255813953488398e-07,0,11786,0,0,0,0,0,0,0,0.2,86,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.1,13235,0,0,0,0,13,6,0,0,5,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Harry,Kane,FWD,TOT,12900000,2,157,6.5,5.03875968992248e-07,1.21705426356589e-05,0,3312572,4,21,0,0,0,21,0,12.2,91818,4,0,157,-4,0.5,0,6.3,27,0,10,0,1,44.1,3915327,0,0,0,7,2041,22802,0,0,555,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,6.8,9.4,7.7,9.8,8.0,9.1,6.3,7.7,8.7,7.6,9.0,7.6,9.5,290.5
N'Golo,Kante,MID,CHE,4900000,2,69,3.1,6.3265306122449e-07,1.40816326530612e-05,0,1078238,2,14,0,0,0,1,0,14.1,14413,-1,0,69,1,0.5,0,2.3,6,0,13,0,1,11.7,722239,0,0,0,0,1914,8095,0,0,430,Watford,West Brom,Man Utd,Man City,Crystal Palace,2.6,3.4,1.7,1.7,2.9,2.5,2.5,3.2,2.7,3.5,2.7,2.3,2.9,109.2
Loris,Karius,GLK,LIV,4800000,6,23,0.92,1.91666666666667e-07,4.79166666666667e-06,0,8657,0,5,0,4,0,0,0,4.8,745,-2,0,23,2,0.6,0,3.0,0,0,3,0,0,0.3,9788,0,0,0,0,540,1517,0,0,104,Tottenham,Southampton,West Ham,Newcastle,Man Utd,0.5,0.5,0.7,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.6,0.5,0.7,4.3
Orestis,Karnezis,GLK,WAT,4500000,10,12,0.48,1.06666666666667e-07,2.66666666666667e-06,0,691,0,5,0,7,0,0,0,2.7,127,0,0,12,0,0.9,0,4.0,3,0,1,0,0,0.0,1366,0,0,0,0,211,654,0,0,49,Chelsea,West Ham,Everton,West Brom,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,5.6
Beram,Kayal,MID,BHA,4400000,1,8,0.32,7.27272727272727e-08,1.81818181818182e-06,0,5651,0,5,0,0,0,0,0,1.8,83,-1,0,8,1,0.2,0,1.0,0,0,0,0,0,0.1,2713,0,0,0,0,199,99,0,0,26,West Ham,Stoke,Swansea,Arsenal,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.7
Michael,Keane,DEF,EVE,5300000,7,42,2.5,4.71698113207547e-07,7.924528301886791e-06,0,550599,2,29,0,0,0,0,0,7.9,1587,-2,0,42,2,0.4,0,2.3,7,0,3,0,1,4.5,148521,0,0,0,0,1434,1355,0,0,302,Arsenal,Crystal Palace,Watford,Burnley,Brighton,1.7,3.7,2.3,2.0,3.1,1.9,2.1,2.7,1.6,2.2,1.7,2.6,2.2,48.6
Martin,Kelly,DEF,CRY,4200000,2,31,1.24,2.95238095238095e-07,7.380952380952381e-06,0,34127,1,12,0,0,0,0,0,7.4,3280,-3,0,31,3,0.6,0,2.7,1,0,4,0,0,1.3,86870,0,0,0,0,828,11777,0,0,151,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.7,0.6,0.8,0.8,0.6,0.6,0.9,0.6,1.1,0.8,0.8,0.6,0.9,24.9
,Kenedy,MID,NEW,4700000,8,8,0.32,6.80851063829787e-08,1.7021276595744699e-06,0,4145,0,0,0,0,0,0,0,1.7,808,-3,0,8,3,0.6,0,2.7,2,0,1,0,1,0.6,31729,0,0,0,0,71,27794,0,0,21,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.4
Jonjoe,Kenny,DEF,EVE,4400000,0,47,2.9,6.59090909090909e-07,1.06818181818182e-05,0,236488,2,24,0,0,0,0,0,10.4,50674,-1,1,47,1,0.2,0,0.7,2,0,5,0,2,4.4,465014,0,0,0,1,1364,1152,-1,0,283,Arsenal,Crystal Palace,Watford,Burnley,Brighton,2.2,4.3,2.9,2.6,3.7,2.4,2.6,3.3,2.1,2.8,2.2,3.3,2.7,51.6
,Ki Sung-yueng,MID,SWA,4900000,2,25,1.9,3.87755102040816e-07,5.10204081632653e-06,0,1675,1,13,0,0,0,0,0,5.1,49,-1,0,25,1,0.5,0,2.3,0,0,3,0,0,0.0,1657,0,0,0,0,982,158,0,0,140,Leicester,Burnley,Brighton,West Ham,Huddersfield,1.0,1.3,1.0,1.5,1.1,1.3,1.0,1.1,1.8,1.0,1.1,1.2,1.4,32.4
,Kiko Femenia,DEF,WAT,4300000,0,51,3.4,7.90697674418605e-07,1.18604651162791e-05,0,457261,2,22,0,0,0,0,0,11.6,5063,-2,1,51,2,0.0,0,0.0,9,0,5,0,1,1.4,483518,0,0,0,1,1214,172,-1,0,298,Chelsea,West Ham,Everton,West Brom,Arsenal,0.0,3.9,3.2,3.8,3.3,3.4,3.1,3.7,3.3,4.7,3.1,3.2,2.9,50.7
Andy,King,MID,SWA,4200000,0,23,0.92,2.1904761904761896e-07,5.47619047619048e-06,0,316318,1,12,0,0,0,1,0,5.5,12370,-3,0,23,3,0.0,0,0.0,1,0,0,0,1,3.8,441026,0,0,0,0,533,10621,0,0,83,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,21.6
Joshua,King,FWD,BOU,7000000,1,54,2.7,3.85714285714286e-07,7.71428571428571e-06,0,327233,1,20,0,0,0,2,0,7.7,1034,-5,0,54,5,0.1,0,0.7,2,0,4,0,3,1.0,88634,0,0,0,0,1489,1326,0,0,181,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,3.2,2.2,2.7,2.3,2.4,2.9,2.5,2.8,1.8,2.5,2.6,2.5,2.1,113.3
Stephen,Kingsley,DEF,SWA,4500000,0,0,0.0,0.0,0.0,0,5876,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,219,0,0,0,0,0,1,0,0,0,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davy,Klaassen,MID,EVE,6900000,0,4,0.16,2.3188405797101403e-08,5.79710144927536e-07,0,82513,0,4,0,0,0,0,0,0.6,155,-6,1,4,6,0.0,0,0.0,0,0,0,0,0,0.3,5533,0,0,0,0,187,56,-1,0,10,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8
Ragnar,Klavan,DEF,LIV,4400000,0,62,4.1,9.31818181818182e-07,1.40909090909091e-05,0,206994,0,13,0,0,0,1,0,14.1,25248,-1,0,62,1,0.1,0,0.3,7,0,6,0,0,2.1,286113,0,0,0,2,1172,476,0,0,303,Tottenham,Southampton,West Ham,Newcastle,Man Utd,5.0,4.6,5.9,4.5,3.5,5.4,4.9,3.1,4.5,3.8,5.5,4.3,5.8,37.9
Anthony,Knockaert,MID,BHA,5500000,0,62,2.8,5.09090909090909e-07,1.1272727272727301e-05,0,114263,4,17,0,0,0,2,0,11.3,1174,-5,0,62,5,0.1,0,0.7,5,0,8,0,1,0.6,46829,0,0,0,0,1606,384,0,0,270,West Ham,Stoke,Swansea,Arsenal,Everton,3.0,1.8,2.8,3.1,2.3,1.4,2.7,3.3,1.8,2.3,1.9,2.2,1.4,108.1
Aleksandar,Kolarov,DEF,MCI,5500000,0,0,0.0,0.0,0.0,0,2143,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,134,0,0,0,0,0,1,0,0,0,Burnley,Leicester,Arsenal,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Kolasinac,DEF,ARS,5900000,0,79,4.4,7.45762711864407e-07,1.33898305084746e-05,0,1115894,1,18,0,0,0,1,0,13.4,14414,-1,0,79,1,0.1,0,0.3,6,0,7,0,4,6.7,815671,0,0,0,1,1431,538,0,0,347,Everton,Tottenham,Man City,Brighton,Watford,5.4,3.6,5.2,4.4,6.3,3.4,6.3,6.1,3.6,6.6,3.3,6.1,3.8,86.6
Vincent,Kompany,DEF,MCI,5800000,0,24,0.96,1.6551724137931002e-07,4.13793103448276e-06,0,269462,4,4,0,0,0,0,0,4.1,481,-2,0,24,2,0.0,0,0.0,0,0,3,0,0,1.8,74564,0,0,0,0,674,329,0,0,148,Burnley,Leicester,Arsenal,Chelsea,Stoke,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,26.1
Terence,Kongolo,DEF,HUD,4400000,1,2,0.08,1.81818181818182e-08,4.54545454545455e-07,0,458,0,3,0,0,0,0,0,0.5,88,-1,1,2,1,0.2,0,0.7,0,0,0,0,0,0.0,1301,0,0,0,0,109,334,-1,0,15,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Laurent,Koscielny,DEF,ARS,6000000,1,87,4.3,7.16666666666667e-07,1.4499999999999998e-05,0,143551,3,24,0,0,0,1,0,14.5,3704,0,0,87,0,0.6,0,3.7,16,0,9,0,0,1.6,157408,0,0,0,3,1775,1536,0,0,467,Everton,Tottenham,Man City,Brighton,Watford,5.2,3.5,5.0,4.2,6.1,3.3,6.1,5.9,3.5,6.4,3.2,5.9,3.6,75.7
Cheikhou,Kouyate,MID,WHU,5000000,2,53,2.6,5.2e-07,1.06e-05,0,58666,2,31,0,0,0,2,0,10.6,1321,0,0,53,0,0.6,0,2.8,2,0,3,0,1,0.4,72729,0,0,0,0,1630,777,0,0,230,Brighton,Watford,Liverpool,Swansea,Burnley,1.6,2.1,1.3,1.9,2.2,1.9,2.3,1.5,2.4,1.4,1.5,1.6,3.0,67.8
Tim,Krul,GLK,BHA,4000000,0,0,0.0,0.0,0.0,0,32321,0,0,0,0,0,0,0,0.0,879,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.9,65331,0,0,0,0,0,850,0,0,0,West Ham,Stoke,Swansea,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grzegorz,Krychowiak,MID,WBA,4800000,1,44,2.4,5e-07,9.16666666666667e-06,0,26475,2,23,0,0,0,0,0,9.2,518,-2,0,44,2,0.7,0,3.3,4,0,3,0,3,0.2,31439,0,0,0,0,1219,191,0,0,200,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.0,1.3,2.7,1.5,2.2,1.6,2.0,2.3,1.2,1.7,1.7,1.8,1.3,43.3
Alexandre,Lacazette,FWD,ARS,10300000,2,98,3.9,3.78640776699029e-07,9.51456310679612e-06,0,1665269,1,24,0,0,0,9,0,9.5,40266,-2,0,98,2,0.4,0,4.0,5,0,8,0,4,8.1,1217082,0,0,0,1,1783,7358,0,0,375,Everton,Tottenham,Man City,Brighton,Watford,5.2,2.6,4.6,3.2,4.9,3.2,5.7,5.1,3.5,5.1,2.5,4.6,3.2,199.2
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,135977,0,1,0,0,0,0,0,0.2,7243,0,0,1,0,0.0,0,0.0,0,0,0,0,0,1.7,207782,0,0,0,0,16,1685,0,0,3,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Adam,Lallana,MID,LIV,7300000,0,7,0.28,3.83561643835616e-08,9.58904109589041e-07,0,39687,1,1,0,0,0,0,0,1.0,546,-2,0,7,2,0.1,0,0.7,0,0,1,0,0,0.3,8371,0,0,0,0,150,45,0,0,25,Tottenham,Southampton,West Ham,Newcastle,Man Utd,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,22.5
Erik,Lamela,MID,TOT,6300000,1,20,0.8,1.26984126984127e-07,3.17460317460317e-06,0,11558,2,4,0,0,0,0,0,3.2,276,-2,0,20,2,0.3,0,1.8,0,0,2,0,2,0.1,10239,0,0,0,0,281,241,0,0,67,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,32.1
Manuel,Lanzini,MID,WHU,6700000,0,74,4.1,6.119402985074629e-07,1.1044776119403e-05,0,221232,3,26,0,0,0,3,0,10.9,17904,-3,1,74,3,0.8,1,5.5,8,0,4,0,6,1.4,227837,0,0,0,2,1449,233,-1,0,353,Brighton,Watford,Liverpool,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,3.9,4.5,3.3,4.8,3.0,3.1,3.4,5.7,118.4
Aymeric,Laporte,DEF,MCI,5500000,6,6,0.24,4.36363636363636e-08,1.0909090909090901e-06,0,3403,0,0,0,0,0,0,0,1.1,3403,0,0,6,0,1.1,0,6.0,0,0,1,0,0,1.6,92142,0,0,0,0,90,92142,0,0,26,Burnley,Leicester,Arsenal,Chelsea,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Jamaal,Lascelles,DEF,NEW,4600000,10,78,3.9,8.478260869565219e-07,1.6956521739130403e-05,0,697308,3,19,0,0,0,3,0,17.0,7275,1,0,78,-1,0.9,0,4.3,8,0,5,0,0,6.8,943147,0,0,0,2,1757,51856,0,0,337,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,4.9,4.5,3.7,4.1,4.7,3.8,5.0,3.6,5.4,3.1,4.7,4.9,4.4,71.8
,Lee Chung-yong,MID,CRY,4300000,0,4,0.16,3.72093023255814e-08,9.30232558139535e-07,0,41172,0,2,0,0,0,0,0,0.9,235,-2,0,4,2,0.0,0,0.0,0,0,0,0,0,0.3,42412,0,0,0,0,110,80,0,0,11,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Adam,Legzdins,GLK,BUR,4000000,0,0,0.0,0.0,0.0,0,4112,0,0,0,0,0,0,0,0.0,107,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,9090,0,0,0,0,0,117,0,0,0,Man City,Swansea,Southampton,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian,Lejeune,DEF,NEW,4300000,0,17,0.68,1.58139534883721e-07,3.9534883720930196e-06,0,34986,3,21,0,0,0,0,0,4.0,199,-2,0,17,2,0.0,0,0.0,0,0,1,0,0,0.1,5773,0,0,0,0,1023,9,0,0,173,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,36.3
