FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Joshua,Sims,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,3080,0,0,0,0,0,0,0,0.0,452,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,4222,0,0,0,0,0,596,0,0,0,Newcastle,West Brom,Brighton,Burnley,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome,Sinclair,FWD,WAT,4900000,0,0,0.0,0.0,0.0,0,6097,0,0,0,0,0,0,0,0.0,649,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,4057,0,0,0,0,0,827,-1,0,0,Arsenal,Chelsea,Stoke,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,5400000,6,17,2.4,4.44444444444444e-07,3.14814814814815e-06,0,14905,0,3,0,0,0,1,0,3.1,2909,-1,0,17,1,0.7,0,3.7,0,0,2,0,0,0.5,18555,0,0,0,0,318,10578,0,0,61,Bournemouth,Liverpool,Man Utd,Crystal Palace,Arsenal,2.0,1.5,1.4,1.7,1.7,1.4,2.3,2.7,1.4,1.6,1.7,2.5,1.2,2.3,3.5,2.2,2.8,1.2,1.5,2.7,2.9,1.2,2.5,1.6,2.8,1.9,1.2,1.8,1.2,2.0,1.7,26.8
Jiri,Skalak,MID,BHA,4800000,0,0,0.0,0.0,0.0,0,1241,0,0,0,0,0,0,0,0.0,109,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,283,0,0,0,0,0,57,0,0,0,Everton,West Ham,Southampton,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6800000,0,5,0.23809523809523803,3.50140056022409e-08,7.352941176470591e-07,0,17095,0,2,0,0,0,0,0,0.7,1840,-2,0,5,2,0.1,0,0.7,0,0,0,0,0,0.3,7042,0,0,0,0,91,904,0,0,8,West Brom,Swansea,Everton,Stoke,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Chris,Smalling,DEF,MUN,5300000,6,7,0.33333333333333304,6.289308176100629e-08,1.32075471698113e-06,0,50989,0,0,0,0,0,0,0,1.3,2489,-2,0,7,2,0.4,0,2.3,0,0,1,0,0,0.9,10787,0,0,0,0,105,1620,0,0,31,Liverpool,Huddersfield,Tottenham,Chelsea,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.1
Tommy,Smith,DEF,HUD,5000000,0,23,3.3,6.6e-07,4.6e-06,0,18400,1,7,0,0,0,0,0,4.6,2682,0,0,23,0,0.5,0,2.7,2,0,3,0,0,0.4,11061,0,0,0,0,596,397,0,0,100,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,3.8,2.6,2.5,4.2,2.9,2.2,1.8,2.5,4.6,2.7,4.6,4.3,3.8,3.1,2.3,4.7,3.0,4.0,2.1,3.8,3.5,4.2,2.5,4.4,2.9,3.4,3.1,3.7,3.4,2.4,4.7,22.2
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,223703,0,0,0,0,0,0,0,0.0,3932,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.7,1801,0,0,0,0,0,4,0,0,0,Burnley,Brighton,Crystal Palace,Liverpool,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4800000,0,8,0.38095238095238104,7.93650793650794e-08,1.66666666666667e-06,0,29759,0,5,0,0,0,0,0,1.7,2930,-2,0,8,2,0.2,0,1.0,0,0,0,0,1,0.5,8568,0,0,0,0,158,702,0,0,30,Man City,Bournemouth,Watford,Leicester,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.4
Dominic,Solanke,FWD,LIV,4800000,1,4,0.19047619047619,3.96825396825397e-08,8.33333333333333e-07,0,121692,0,2,0,0,0,0,0,0.8,7890,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,1.6,31532,0,0,0,0,70,5770,0,0,7,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.5
Heung-Min,Son,MID,TOT,7900000,1,10,0.47619047619047605,6.02772754671489e-08,1.26582278481013e-06,0,58680,0,1,0,0,0,0,0,1.3,7823,-1,1,10,1,0.2,0,1.3,0,0,2,0,0,0.9,45021,0,0,0,0,204,1994,-1,0,42,Bournemouth,Liverpool,Man Utd,Crystal Palace,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,23.6
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,472,0,0,0,0,0,0,0,0.0,44,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,252,0,0,0,0,0,47,0,0,0,Chelsea,Newcastle,West Ham,Tottenham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Souttar,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,2297,0,0,0,0,0,0,0,0.0,987,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5642,0,0,0,0,0,1638,0,0,0,Man City,Bournemouth,Watford,Leicester,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,25095,0,0,0,0,0,0,0,0.0,2579,0,0,0,0,0.0,0,0.0,0,0,0,0,0,2.1,17411,0,0,0,0,0,2113,0,0,0,Chelsea,Newcastle,West Ham,Tottenham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,5900000,3,4,0.19047619047619,3.22841000807102e-08,6.77966101694915e-07,0,3232,1,2,0,0,0,0,0,0.7,297,-1,0,4,1,0.2,0,1.3,0,0,1,0,0,0.1,1183,0,0,0,0,177,378,0,0,23,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.1
Jon Gorenc,Stankovic,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,3803,0,0,0,0,0,0,0,0.0,373,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2010,0,0,0,0,0,197,0,0,0,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4400000,0,0,0.0,0.0,0.0,0,13683,0,0,0,0,0,0,0,0.0,998,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.5,1487,0,0,0,0,0,114,0,0,0,Brighton,Arsenal,Leicester,Watford,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,2,19,2.7,6e-07,4.2222222222222194e-06,0,30639,0,9,0,0,0,0,0,4.2,10269,0,0,19,0,0.7,0,3.3,0,0,2,0,1,1.6,80194,0,0,0,0,630,40567,0,0,111,Everton,West Ham,Southampton,Swansea,Stoke,3.8,1.4,2.3,3.0,3.0,1.4,3.3,3.0,1.6,2.1,2.4,1.8,2.2,1.6,3.6,1.4,2.4,2.2,3.9,1.4,3.0,4.1,2.1,1.4,3.3,2.6,2.3,1.8,1.8,2.0,1.4,25.5
Jack,Stephens,DEF,SOU,4700000,0,15,3.8,8.085106382978721e-07,3.1914893617021303e-06,0,44603,0,4,0,0,0,0,0,3.1,3623,-3,1,15,3,0.0,0,0.0,1,0,2,0,0,0.3,13236,0,0,0,0,360,267,-1,0,85,Newcastle,West Brom,Brighton,Burnley,Liverpool,3.7,4.3,4.8,3.1,3.7,3.4,3.6,4.1,4.9,3.0,5.1,3.7,5.6,3.2,4.3,5.7,2.6,4.9,4.8,4.1,4.9,3.9,4.2,5.2,3.8,2.8,2.6,3.4,3.8,3.7,2.1,15.1
Raheem,Sterling,MID,MCI,8000000,3,35,5.8,7.25e-07,4.375e-06,0,256106,1,1,0,0,0,5,0,4.4,27206,0,-1,35,0,1.0,0,8.3,1,0,3,0,0,8.0,371625,0,0,0,1,387,173818,1,1,117,Stoke,Burnley,West Brom,Arsenal,Leicester,7.4,6.3,6.5,8.7,7.2,7.2,6.0,8.7,4.8,8.7,4.9,8.3,7.1,7.9,4.8,5.2,7.8,7.2,7.6,7.9,5.7,6.1,6.3,7.7,7.4,5.3,8.1,6.6,6.4,6.7,8.3,57.7
,Steve Cook,DEF,BOU,4900000,0,4,0.19047619047619,3.88726919339164e-08,8.16326530612245e-07,0,19834,2,9,0,0,0,0,0,0.8,1553,-1,0,4,1,0.1,0,0.3,0,0,0,0,0,0.4,1598,0,0,0,0,371,49,0,0,44,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,14.4
John,Stones,DEF,MCI,5600000,8,35,5.0,8.92857142857143e-07,6.25e-06,0,145202,0,1,0,0,0,0,0,6.4,16854,1,-1,35,-1,1.2,0,6.7,2,0,5,0,0,8.6,281755,0,0,0,0,494,85756,1,0,143,Stoke,Burnley,West Brom,Arsenal,Leicester,6.6,5.5,6.4,7.5,4.7,6.7,5.6,7.5,4.4,7.0,4.8,6.5,5.7,6.8,5.5,5.0,6.3,7.0,6.6,5.4,3.9,4.9,5.7,7.5,5.1,4.8,7.5,4.6,5.2,6.3,7.5,18.3
Daniel,Sturridge,FWD,LIV,8000000,2,15,3.0,3.75e-07,1.875e-06,0,25237,0,3,0,0,0,1,0,1.9,3640,0,0,15,0,0.3,0,2.7,0,0,1,0,1,0.7,17546,0,0,0,0,265,3042,0,0,64,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,2.9,2.2,2.9,1.5,2.6,2.3,2.2,1.8,4.3,3.6,2.1,1.5,2.5,3.7,1.9,2.5,2.3,1.7,2.1,2.2,4.3,3.5,1.5,2.6,3.2,2.2,4.2,1.7,4.3,1.9,4.3,37.3
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,2062,0,0,0,0,0,0,0,0.0,178,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,374,0,0,0,0,0,75,0,0,0,Arsenal,Chelsea,Stoke,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4600000,3,21,3.5,7.608695652173909e-07,4.56521739130435e-06,0,68046,0,8,0,0,0,1,0,4.6,23359,1,-1,21,-1,1.1,0,5.0,3,0,1,0,0,4.7,247568,0,0,0,1,540,72913,1,0,99,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,3.4,2.3,3.4,2.8,3.7,4.6,3.5,3.3,3.7,1.8,4.2,2.0,5.2,5.2,2.1,5.2,2.4,3.5,4.1,2.8,4.4,2.8,2.6,4.0,3.4,4.6,1.8,2.9,3.6,4.1,3.1,25.6
Markus,Suttner,DEF,BHA,4400000,0,18,3.0,6.81818181818182e-07,4.09090909090909e-06,0,30777,0,7,0,0,0,0,0,4.1,5826,-1,0,18,1,0.5,0,2.3,1,0,2,0,0,0.7,23205,0,0,0,0,540,4718,0,0,92,Everton,West Ham,Southampton,Swansea,Stoke,3.4,1.6,3.2,2.7,3.8,1.5,4.4,3.9,2.5,3.0,3.2,3.1,2.5,1.9,3.8,2.3,2.8,3.1,4.5,1.9,2.6,4.5,1.6,1.5,3.1,3.6,3.3,2.7,2.4,2.7,1.5,10.5
Dusan,Tadic,MID,SOU,6500000,1,19,2.7,4.1538461538461497e-07,2.9230769230769198e-06,0,173863,2,6,0,0,0,1,0,2.9,19701,0,0,19,0,0.3,0,2.0,0,0,3,0,0,2.9,145589,0,0,0,0,564,6673,0,0,93,Newcastle,West Brom,Brighton,Burnley,Liverpool,2.2,1.9,2.1,1.5,1.7,2.9,2.0,2.9,3.4,2.3,3.2,1.7,3.1,1.6,2.4,3.1,1.4,2.2,2.3,2.0,2.8,2.0,2.6,3.9,2.2,1.9,1.5,2.6,2.7,3.1,1.4,49.3
Matt,Targett,DEF,SOU,4300000,0,0,0.0,0.0,0.0,0,5197,0,0,0,0,0,0,0,0.0,378,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,599,0,0,0,0,0,27,0,0,0,Newcastle,West Brom,Brighton,Burnley,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4500000,6,24,3.4,7.555555555555559e-07,5.333333333333329e-06,0,5474,1,5,0,0,0,0,0,5.3,1354,0,0,24,0,1.0,0,4.3,0,0,3,0,0,0.4,20623,0,0,0,0,630,5918,0,0,131,West Ham,Man City,Newcastle,Southampton,Swansea,4.6,2.8,3.5,4.7,2.4,4.6,3.3,2.6,3.0,3.7,3.8,2.5,2.5,4.0,3.9,4.7,2.5,3.3,2.1,4.2,3.1,3.2,3.0,2.6,3.9,5.0,2.9,3.3,4.6,2.1,3.7,27.3
Charlie,Taylor,DEF,BUR,4300000,0,0,0.0,0.0,0.0,0,8202,0,0,0,0,0,0,0,0.0,691,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1556,0,0,0,0,0,357,0,0,0,West Ham,Man City,Newcastle,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,4899,0,0,0,0,0,0,0,0.0,673,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,11130,0,0,0,0,0,1337,0,0,0,Newcastle,West Brom,Brighton,Burnley,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4300000,0,4,0.19047619047619,4.4296788482835e-08,9.30232558139535e-07,0,48520,0,2,0,0,0,0,0,0.9,3947,-2,1,4,2,0.0,0,0.0,0,0,0,0,0,0.5,3480,0,0,0,0,142,62,-1,0,16,Chelsea,Newcastle,West Ham,Tottenham,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,564,0,0,0,0,0,0,0,0.0,40,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,308,0,0,0,0,0,16,0,0,0,Crystal Palace,Watford,Bournemouth,Man Utd,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5700000,2,13,1.9,3.3333333333333304e-07,2.28070175438596e-06,0,85063,0,15,0,0,0,0,0,2.3,5452,-3,0,13,3,0.4,0,2.0,0,0,0,0,0,1.0,10887,0,0,0,0,585,685,0,0,89,Chelsea,Newcastle,West Ham,Tottenham,Everton,1.1,1.2,2.2,1.6,2.1,1.5,1.0,1.1,1.9,1.0,1.3,2.2,2.5,1.0,1.7,1.1,1.0,1.0,1.6,1.6,1.0,1.0,1.6,1.2,1.5,1.4,1.6,1.5,1.7,1.0,1.4,31.5
Kieran,Trippier,DEF,TOT,5500000,14,34,5.7,1.03636363636364e-06,6.18181818181818e-06,0,153733,0,4,0,0,0,0,0,6.3,16401,0,-1,34,0,1.3,0,7.0,3,0,3,0,3,4.9,222932,0,0,0,1,453,86876,1,0,149,Bournemouth,Liverpool,Man Utd,Crystal Palace,Arsenal,6.3,6.7,6.2,5.9,5.6,6.6,6.5,8.6,6.5,7.2,6.8,8.6,5.1,7.9,8.6,5.6,8.6,4.4,6.9,7.9,8.5,5.9,7.5,6.1,8.6,7.7,3.6,7.7,4.9,8.1,5.0,24.6
Axel,Tuanzebe,DEF,MUN,3900000,0,0,0.0,0.0,0.0,0,69121,0,0,0,0,0,0,0,0.0,6651,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,60298,0,0,0,0,0,8069,0,0,0,Liverpool,Huddersfield,Tottenham,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4400000,0,0,0.0,0.0,0.0,0,647,0,0,0,0,0,0,0,0.0,70,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,302,0,0,0,0,0,27,0,0,0,Man City,Bournemouth,Watford,Leicester,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,4800000,0,0,0.0,0.0,0.0,0,10149,0,0,0,0,0,0,0,0.0,1000,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,6037,0,0,0,0,0,1756,0,0,0,West Brom,Swansea,Everton,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6600000,6,47,6.7,1.01515151515152e-06,7.12121212121212e-06,0,229301,2,2,0,0,0,1,0,7.1,37253,1,0,47,-1,1.3,0,8.7,6,0,6,0,0,12.1,309088,0,0,0,1,630,34902,0,0,184,Liverpool,Huddersfield,Tottenham,Chelsea,Newcastle,6.8,8.4,8.2,9.2,9.9,10.0,10.0,5.3,7.2,10.0,7.8,6.4,9.0,8.5,6.9,10.0,8.9,10.0,9.4,7.7,8.3,8.4,10.0,6.9,8.0,6.7,10.0,7.6,10.0,7.3,8.2,30.4
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,1793,0,0,0,0,0,0,0,0.0,79,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,420,0,0,0,0,0,40,0,0,0,Burnley,Brighton,Crystal Palace,Liverpool,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5200000,0,3,0.6,1.15384615384615e-07,5.76923076923077e-07,0,134462,1,14,0,0,0,0,0,0.6,7718,-3,0,3,3,0.0,0,0.0,0,0,0,0,0,1.2,11980,0,0,0,0,398,157,0,0,55,Chelsea,Newcastle,West Ham,Tottenham,Everton,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,18.0
Mike,van der Hoorn,DEF,SWA,4500000,0,13,0.6190476190476191,1.37566137566138e-07,2.8888888888888903e-06,0,3209,1,1,0,0,0,0,0,2.9,456,0,0,13,0,0.4,0,2.0,1,0,2,0,0,0.1,2366,0,0,0,0,198,121,0,0,57,Huddersfield,Leicester,Arsenal,Brighton,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.6
Virgil,van Dijk,DEF,SOU,5400000,1,2,0.0952380952380952,1.7636684303351e-08,3.7037037037037e-07,0,63190,0,2,0,0,0,0,0,0.4,4238,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,1.5,24615,0,0,0,0,93,10639,0,0,15,Newcastle,West Brom,Brighton,Burnley,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3
Rajiv,van La Parra,MID,HUD,4900000,2,10,0.47619047619047605,9.718172983479108e-08,2.04081632653061e-06,0,6239,1,6,0,0,0,0,0,2.0,360,-1,0,10,1,0.2,0,1.0,0,0,1,0,0,0.1,1706,0,0,0,0,335,233,0,0,20,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,13.1
Jamie,Vardy,FWD,LEI,8600000,2,38,5.4,6.27906976744186e-07,4.41860465116279e-06,0,545746,1,11,0,0,0,5,0,4.5,58705,1,-1,38,-1,0.5,1,4.7,7,0,2,0,0,16.2,888412,0,0,0,1,606,288514,1,0,158,West Brom,Swansea,Everton,Stoke,Man City,7.5,6.5,8.1,6.0,5.7,4.3,4.9,6.2,5.0,6.4,7.7,6.3,7.2,5.1,6.4,5.7,5.8,6.0,5.6,4.9,8.1,8.1,5.3,8.1,5.6,7.3,5.8,5.7,6.6,8.1,6.3,56.0
Jan,Vertonghen,DEF,TOT,6000000,6,28,4.0,6.66666666666667e-07,4.6666666666666705e-06,0,135694,1,5,0,0,0,0,0,4.7,19020,0,0,28,0,0.8,0,4.7,1,0,4,0,0,7.6,62101,0,0,0,0,630,6328,0,0,154,Bournemouth,Liverpool,Man Utd,Crystal Palace,Arsenal,3.7,4.0,3.7,4.2,3.2,4.2,3.9,6.0,3.8,4.9,4.1,5.4,3.1,4.9,5.7,3.3,6.0,2.4,4.1,4.9,6.0,3.6,4.6,3.6,5.6,4.7,2.0,5.3,2.9,5.3,2.8,26.0
Nikola,Vlasic,MID,EVE,5500000,2,3,0.14285714285714302,2.5974025974026e-08,5.454545454545451e-07,0,572,0,1,0,0,0,0,0,0.5,154,0,0,3,0,0.1,0,0.7,0,0,0,0,0,0.0,1484,0,0,0,0,78,337,0,0,12,Brighton,Arsenal,Leicester,Watford,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.4
