FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Juan,Mata,MID,MUN,7000000,0,102,2.6842105263157903,3.83458646616541e-07,1.4571428571428602e-05,0,0,3,16,0,0,0,6,0,0,0,0,0,102,0,0,0,0,14,0,10,0,3,3.3,0,1,0,0,0,1614,0,0,0,457,West Ham,Swansea,Leicester,Stoke,Everton,1.9,2.0,2.6,2.1,2.4,1.9,2.4,1.5,3.3,1.8,1.7,3.8,3.8,2.4,1.3,2.0,2.7,1.9,2.0,2.8,2.4,1.9,2.6,2.2,1.3,3.8,3.3,2.2,1.9,2.0,1.5,2.5,1.5,2.4,2.1,1.7,3.3,2.9,179.9
Nemanja,Matic,MID,MUN,5000000,0,105,2.7631578947368403,5.526315789473679e-07,2.1e-05,0,0,4,24,0,0,0,1,0,0,0,0,0,105,0,0,0,0,1,0,15,0,8,17.6,0,0,0,0,0,2694,0,0,0,550,West Ham,Swansea,Leicester,Stoke,Everton,2.0,2.0,2.7,2.2,2.5,2.0,2.5,1.6,3.4,1.9,1.8,3.9,3.9,2.5,1.4,2.0,2.8,2.0,2.1,2.9,2.5,2.0,2.7,2.3,1.4,3.9,3.4,2.3,2.0,2.1,1.5,2.6,1.6,2.5,2.2,1.8,3.4,3.0,127.5
Joel,Matip,DEF,LIV,5500000,0,97,7.0166202562021e-27,1.2757491374912898e-33,1.7636363636363603e-05,0,0,3,25,0,0,0,1,0,0,0,0,0,97,0,0,0,0,7,0,9,0,0,3.0,0,0,0,0,0,2457,0,0,0,557,Watford,Crystal Palace,Arsenal,Man City,Burnley,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
Alfie,Mawson,DEF,SWA,5000000,0,94,2.47368421052632,4.947368421052629e-07,1.88e-05,0,0,1,45,0,0,0,4,0,0,0,0,0,94,0,0,0,0,9,0,7,0,0,1.4,0,2,0,0,0,2430,0,0,0,541,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,2.4,2.2,2.5,3.5,1.8,2.2,2.5,3.5,1.9,2.3,3.5,2.1,1.5,1.9,2.5,2.4,2.4,3.1,3.0,1.6,1.7,2.2,3.1,2.0,2.8,1.4,2.6,3.1,3.0,3.1,2.9,1.7,1.9,3.5,1.9,2.4,1.2,2.9,104.2
Chancel,Mbemba,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McArthur,MID,CRY,4500000,0,93,3.36363754549895e-26,7.47475010110877e-33,2.06666666666667e-05,0,0,5,39,0,0,0,5,0,0,0,0,0,93,0,0,0,0,8,0,3,0,3,6.0,0,0,0,0,0,1999,0,0,0,363,Huddersfield,Liverpool,Swansea,Burnley,Southampton,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.7
Gareth,McAuley,DEF,WBA,5000000,0,131,3.44736842105263,6.89473684210526e-07,2.62e-05,0,0,5,45,0,0,0,6,0,0,0,0,0,131,0,0,0,0,14,0,7,0,1,2.7,0,1,0,0,0,3140,0,0,0,576,Bournemouth,Burnley,Stoke,Brighton,West Ham,0.0,0.0,4.6,4.3,4.7,3.8,3.6,2.5,4.0,3.9,4.3,3.9,3.0,4.9,4.7,3.7,2.7,3.6,4.0,4.9,4.5,4.0,4.9,4.3,3.2,4.6,3.2,4.9,2.9,3.1,2.0,4.2,4.3,2.9,3.4,4.3,3.7,4.0,135.4
Oliver,McBurnie,FWD,SWA,4500000,0,5,3.6168145650526294e-28,8.037365700116958e-35,1.11111111111111e-06,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,82,0,0,0,17,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Alex,McCarthy,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Swansea,West Ham,Huddersfield,Watford,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,5000000,0,23,8.31867349962105e-27,1.66373469992421e-33,4.6e-06,0,0,2,10,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,613,0,0,0,100,Stoke,Man City,Chelsea,Tottenham,Man Utd,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6
James,McClean,MID,WBA,5000000,0,52,3.7614871476547395e-27,7.52297429530947e-34,1.04e-05,0,0,9,24,0,0,0,1,0,0,0,0,0,52,0,0,0,0,1,0,2,0,3,0.1,0,0,0,0,0,1477,0,0,0,236,Bournemouth,Burnley,Stoke,Brighton,West Ham,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.2
Sam,McQueen,DEF,SOU,4500000,0,23,1.6637346999242098e-27,3.6971882220537993e-34,5.11111111111111e-06,0,0,0,9,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,1,0.1,0,0,0,0,0,616,0,0,0,132,Swansea,West Ham,Huddersfield,Watford,Crystal Palace,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8
Scott,McTominay,MID,MUN,4500000,0,3,2.17008873903158e-28,4.82241942007018e-35,6.66666666666667e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,97,0,0,0,16,West Ham,Swansea,Leicester,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
Ben,Mee,DEF,BUR,4500000,0,94,2.47368421052632,5.497076023391811e-07,2.0888888888888897e-05,0,0,5,49,0,0,0,1,0,0,0,0,0,94,0,0,0,0,6,0,9,0,2,12.2,0,2,0,0,0,3015,0,0,0,592,Chelsea,West Brom,Tottenham,Crystal Palace,Liverpool,1.9,2.4,1.8,3.0,1.6,3.5,3.1,3.0,1.9,3.5,2.4,2.7,2.8,1.2,1.4,2.2,2.9,3.1,2.2,1.7,3.1,2.0,2.5,2.2,3.1,2.4,2.2,2.9,3.5,2.5,2.4,1.9,1.7,1.9,2.5,3.5,2.3,1.5,126.7
Benjamin,Mendy,DEF,MCI,6500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,Brighton,Everton,Bournemouth,Liverpool,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nampalys,Mendy,MID,LEI,4500000,0,6,2.17008873903158e-27,4.82241942007017e-34,1.33333333333333e-06,0,0,1,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,269,0,0,0,26,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Mikel,Merino,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,5000000,0,1,3.6168145650526294e-28,7.233629130105258e-35,2e-07,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,38,0,0,0,5,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
Roque,Mesa,MID,SWA,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,5000000,0,110,2.8947368421052597,5.789473684210529e-07,2.2e-05,0,0,0,30,0,52,0,0,0,0,0,0,0,110,0,0,0,0,7,0,9,0,0,1.8,0,0,0,2,0,2520,0,0,0,506,Watford,Crystal Palace,Arsenal,Man City,Burnley,2.2,3.7,3.5,2.5,3.3,1.9,3.6,2.8,2.3,4.1,3.1,3.7,3.0,3.1,3.6,4.1,3.0,1.5,3.0,3.4,2.4,2.7,3.0,2.8,3.6,2.8,3.1,3.7,4.1,2.2,2.8,3.1,3.6,2.0,2.5,3.7,2.5,4.1,46.0
Luka,Milivojevic,MID,CRY,5000000,0,42,3.03812423464421e-27,6.076248469288419e-34,8.400000000000001e-06,0,0,4,16,0,0,0,2,0,0,0,0,0,42,0,0,0,0,3,0,5,0,0,1.6,0,0,0,0,0,1224,0,0,0,169,Huddersfield,Liverpool,Swansea,Burnley,Southampton,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8
James,Milner,DEF,LIV,6500000,0,139,3.65789473684211,5.62753036437247e-07,2.1384615384615397e-05,0,0,5,35,0,0,0,7,0,0,0,0,0,139,0,0,1,0,16,0,12,0,4,7.4,0,0,0,0,0,3154,0,0,0,682,Watford,Crystal Palace,Arsenal,Man City,Burnley,3.2,5.0,4.8,3.5,4.6,2.7,4.5,3.9,3.3,5.2,4.4,5.0,4.3,4.3,4.5,5.2,4.3,2.3,4.2,4.7,3.4,3.9,4.3,4.0,4.5,4.0,4.3,5.1,5.2,3.2,3.9,4.4,4.5,2.9,3.5,5.0,3.5,5.2,235.2
Tyrone,Mings,DEF,BOU,4500000,0,4,2.8934516520421e-28,6.42989256009357e-35,8.888888888888891e-07,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0.5,0,2,0,0,0,506,0,0,0,89,West Brom,Watford,Man City,Arsenal,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9
Kevin,Mirallas,MID,EVE,6500000,0,119,3.13157894736842,4.81781376518219e-07,1.83076923076923e-05,0,0,2,26,0,0,0,4,0,0,0,0,0,119,0,0,0,0,8,0,11,0,8,3.4,0,0,0,0,0,2074,0,0,0,420,Stoke,Man City,Chelsea,Tottenham,Man Utd,3.3,1.9,2.2,2.3,2.1,3.3,3.5,3.9,0.0,2.6,3.6,2.4,2.4,2.5,4.4,2.0,3.9,3.1,2.8,2.4,2.7,2.7,1.8,3.1,3.2,1.7,3.0,3.0,2.8,4.4,2.7,2.5,2.5,2.5,4.4,3.9,3.1,1.9,185.4
Aleksandar,Mitrovic,FWD,NEW,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henrikh,Mkhitaryan,MID,MUN,8000000,0,73,5.28054926497684e-27,6.60068658122105e-34,9.125e-06,0,0,1,8,0,0,0,4,0,0,0,0,0,73,0,0,0,0,3,0,10,0,1,7.0,0,0,0,0,0,1348,0,0,0,279,West Ham,Swansea,Leicester,Stoke,Everton,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.2
Nacho,Monreal,DEF,ARS,5500000,0,115,3.02631578947368,5.50239234449761e-07,2.09090909090909e-05,0,0,5,43,0,0,0,0,0,0,0,0,0,115,0,0,0,0,9,0,11,0,3,5.8,0,0,0,0,0,3153,0,0,0,681,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,2.6,3.3,2.2,2.2,2.6,3.2,4.3,2.4,0.0,3.6,2.6,3.0,2.9,4.3,2.9,3.3,3.4,4.3,2.8,3.3,2.6,3.2,1.6,3.9,3.0,4.3,2.4,3.3,3.8,3.0,2.0,3.9,3.9,3.8,3.9,2.3,3.5,3.8,105.8
Jefferson,Montero,MID,SWA,5000000,0,18,1.30205324341895e-27,2.6041064868378897e-34,3.6000000000000003e-06,0,0,0,9,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,380,0,0,0,76,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5
Aaron,Mooy,MID,HUD,5500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvaro,Morata,FWD,CHE,10000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,Burnley,Tottenham,Everton,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberto,Moreno,DEF,LIV,4500000,0,15,1.08504436951579e-27,2.41120971003509e-34,3.3333333333333304e-06,0,0,1,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,1,1.7,0,0,0,0,0,305,0,0,0,79,Watford,Crystal Palace,Arsenal,Man City,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5
Wes,Morgan,DEF,LEI,4500000,0,63,1.6578947368421102,3.6842105263157896e-07,1.4000000000000001e-05,0,0,3,45,0,0,0,1,0,0,0,0,0,63,0,0,0,0,0,0,5,0,1,3.7,0,0,0,0,0,2430,0,0,0,360,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,1.2,2.4,0.9,1.3,2.1,1.1,0.8,1.3,1.2,2.1,1.3,1.3,1.3,1.2,1.4,2.1,1.3,1.7,1.1,0.9,0.8,2.4,1.0,1.1,1.7,1.5,1.0,1.6,0.8,1.0,1.6,2.1,2.4,1.1,1.6,1.3,1.7,0.9,81.4
James,Morrison,MID,WBA,5500000,0,84,3.0381242346442096e-26,5.52386224480766e-33,1.52727272727273e-05,0,0,3,22,0,0,0,5,0,0,0,0,0,84,0,0,0,0,4,0,4,0,2,0.0,0,0,0,0,0,1741,0,0,0,328,Bournemouth,Burnley,Stoke,Brighton,West Ham,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7
Victor,Moses,DEF,CHE,6500000,0,105,3.79765529330526e-26,5.84254660508502e-33,1.61538461538462e-05,0,0,4,15,0,0,0,3,0,0,0,0,0,105,0,0,0,0,6,0,17,0,3,0.4,0,0,0,0,0,2485,0,0,0,476,Burnley,Tottenham,Everton,Leicester,Arsenal,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.7
Steve,Mounie,FWD,HUD,6000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lys,Mousset,FWD,BOU,5000000,0,14,1.0127080782147401e-27,2.02541615642947e-34,2.8e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,1,0.1,0,1,0,0,0,270,0,0,0,22,West Brom,Watford,Man City,Arsenal,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1
Marc,Muniesa,DEF,STK,4500000,0,34,7.68573095073684e-24,1.7079402112748498e-30,7.55555555555556e-06,0,0,2,7,0,0,0,1,0,0,0,0,0,34,0,0,0,0,3,0,3,0,0,0.2,0,0,0,0,0,650,0,0,0,153,Everton,Arsenal,West Brom,Man Utd,Newcastle,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie,Murphy,MID,BHA,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn,Murray,FWD,BHA,6000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmed,Musa,MID,LEI,6500000,0,39,2.82111536074105e-27,4.340177478063159e-34,6e-06,0,0,1,20,0,0,0,2,0,0,0,0,0,39,0,0,0,0,5,0,1,0,0,0.9,0,0,0,0,0,761,0,0,0,131,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7
Charly,Musonda,MID,CHE,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Burnley,Tottenham,Everton,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
