FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
David,Marshall,GLK,HUL,4500000,3,19,2.1,4.66666666666667e-07,4.2222222222222194e-06,0,2540,0,22,0,31,0,0,0,4.2,156,0,0,19,0,0.4,0,2.0,0,0,0,0,0,0.1,5557,0,0,0,0,810,197,0,0,141,Crystal Palace,Tottenham,West Ham,Man City,Everton,1.9,1.4,2.3,1.4,2.1,1.8,2.4,1.3,1.2,2.8,2.7,2.2,1.0,1.7,1.4,2.6,1.6,1.5,2.2,1.8,1.7,1.7,1.8,1.9
Anthony,Martial,MID,MUN,9300000,6,33,0.7857142857142858,8.44854070660522e-08,3.5483870967741898e-06,0,282954,0,4,0,0,0,1,0,3.5,1210,-2,0,33,2,0.3,0,3.0,3,0,3,0,3,2.6,97354,0,593,0,1,465,671,0,0,99,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Cuco,Martina,DEF,SOU,4300000,0,13,0.30952380952381,7.198228128460691e-08,3.02325581395349e-06,0,19307,0,4,0,0,0,0,0,3.0,1960,-2,0,13,2,0.0,0,0.0,0,0,1,0,0,0.5,31047,0,203,0,0,346,210,0,0,69,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Bruno,Martins Indi,DEF,STK,4900000,6,39,3.5,7.142857142857141e-07,7.95918367346939e-06,0,4713,0,13,0,0,0,0,0,8.0,1836,-1,0,39,1,1.2,0,5.7,5,0,4,0,0,0.3,14390,0,0,0,1,990,1679,0,0,209,Arsenal,Southampton,Leicester,Liverpool,Chelsea,4.9,4.4,3.5,4.3,3.1,3.8,2.9,3.0,4.3,4.0,3.9,3.3,3.5,3.4,3.3,2.4,3.2,5.1,4.0,3.8,4.8,3.7,4.4,3.8
Ryan,Mason,MID,HUL,4800000,2,21,0.5,1.04166666666667e-07,4.375e-06,0,3870,3,21,0,0,0,1,0,4.4,150,-2,1,21,2,0.4,0,1.7,0,0,0,0,0,0.1,3481,0,147,0,0,743,29,-1,0,105,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Arthur,Masuaku,DEF,WHU,4700000,0,11,1.8,3.8297872340425503e-07,2.34042553191489e-06,0,23349,1,18,0,0,0,0,0,2.3,66,-3,0,11,3,0.0,0,0.0,1,0,1,0,1,0.2,17553,0,0,0,0,526,53,0,0,131,Liverpool,Burnley,Hull City,Swansea,Leicester,1.7,1.8,1.6,1.2,0.9,1.1,1.5,1.2,1.2,1.2,1.6,1.2,1.3,1.2,1.3,1.4,2.2,1.4,0.9,1.7,1.7,1.6,2.3,1.0
Juan,Mata,MID,MUN,7500000,0,47,4.3,5.733333333333331e-07,6.2666666666666705e-06,0,162343,2,8,0,0,0,3,0,6.3,33099,0,0,47,0,0.5,0,4.0,6,0,5,0,1,3.8,220129,0,586,0,1,745,6826,0,0,225,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,4.2,4.0,3.9,6.1,4.8,3.7,3.6,4.2,4.6,4.4,5.0,3.6,5.2,3.7,4.7,4.3,5.2,5.0,3.8,3.8,4.6,3.2,3.0,4.3
Nemanja,Matic,MID,CHE,5100000,0,53,4.1,8.039215686274509e-07,1.0392156862745098e-05,0,125212,2,10,0,0,0,0,0,10.4,30276,1,0,53,-1,0.6,0,3.0,1,0,7,0,7,4.4,184358,0,373,0,0,1135,4090,0,0,257,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,4.1,4.5,3.6,5.0,4.1,2.7,4.0,4.4,2.0,2.9,3.5,4.4,3.3,4.7,3.8,4.1,3.4,3.2,4.0,4.7,3.2,4.5,3.5,5.8
Joel,Matip,DEF,LIV,5500000,0,39,3.5,6.36363636363636e-07,7.09090909090909e-06,0,62558,1,9,0,0,0,1,0,7.1,10985,0,0,39,0,0.7,0,4.0,1,0,3,0,0,3.1,95006,0,0,0,0,990,2735,0,0,220,West Ham,Middlesbrough,Everton,Stoke,Man City,5.2,3.1,2.6,4.9,3.6,2.3,2.4,4.1,3.8,3.4,4.5,1.9,4.9,4.9,2.8,4.7,5.1,4.1,3.4,4.4,3.1,4.9,4.0,4.0
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1172,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,287,0,4,0,0,0,12,0,0,0,Swansea,Chelsea,Watford,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4500000,0,7,0.166666666666667,3.7037037037037e-08,1.55555555555556e-06,0,521,0,6,0,0,0,0,0,1.6,56,0,0,7,0,0.0,0,0.0,1,0,1,0,0,0.0,842,1,0,0,0,270,11,0,0,67,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dieumerci,Mbokani,FWD,HUL,5500000,0,15,0.3571428571428571,6.49350649350649e-08,2.7272727272727298e-06,0,5116,0,8,0,0,0,0,0,2.7,596,0,0,15,0,0.4,0,2.3,0,0,1,0,2,0.1,6157,0,0,0,0,366,117,0,0,39,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
James,McArthur,MID,CRY,5000000,2,55,4.6,9.2e-07,1.1e-05,0,62076,3,21,0,0,0,4,0,11.0,9622,0,0,55,0,0.6,0,3.0,7,0,1,0,2,2.5,152904,0,282,0,1,1003,7060,0,0,224,Hull City,Man Utd,Chelsea,Watford,Arsenal,4.8,5.3,4.1,5.0,3.7,5.0,4.2,5.7,4.0,6.6,4.7,5.2,4.5,4.6,5.4,3.5,4.2,3.3,6.5,2.6,6.2,4.1,5.0,5.0
Gareth,McAuley,DEF,WBA,4900000,1,56,4.0,8.16326530612245e-07,1.14285714285714e-05,0,271513,2,17,0,0,0,3,0,11.4,35706,4,0,56,-4,1.2,0,5.7,5,0,3,0,0,28.8,958974,0,339,0,2,1260,33553,0,0,232,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.0,4.5,3.8,5.5,4.5,5.0,3.9,4.5,4.4,5.3,5.1,5.7,4.8,3.8,5.2,3.5,4.4,5.5,5.9,4.1,4.4,3.7,4.2,4.4
Oliver,McBurnie,FWD,SWA,4500000,0,1,0.0238095238095238,5.291005291005289e-09,2.22222222222222e-07,0,3832,0,0,0,0,0,0,0,0.2,189,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,5286,0,0,0,0,5,104,0,0,3,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4400000,0,0,0.0,0.0,0.0,0,4536,0,0,0,0,0,0,0,0.0,139,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,611,0,82,0,0,0,8,0,0,0,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4800000,0,5,0.11904761904761901,2.48015873015873e-08,1.04166666666667e-06,0,10770,1,4,0,0,0,0,0,1.0,81,-2,0,5,2,0.1,0,0.3,0,0,0,0,0,0.2,1927,0,365,0,0,232,51,0,0,28,Watford,Arsenal,Liverpool,Leicester,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,5000000,0,28,2.3,4.6e-07,5.6e-06,0,10876,5,11,0,0,0,1,0,5.6,366,0,0,28,0,0.1,0,0.7,1,0,2,0,2,0.2,8444,0,336,0,0,646,112,0,0,116,Chelsea,Swansea,Man Utd,Arsenal,Southampton,1.2,1.8,1.9,1.2,1.3,1.7,1.2,2.6,1.8,1.6,1.3,2.0,1.6,1.3,1.2,1.7,1.7,1.9,1.2,1.3,2.5,1.4,1.3,1.7
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,2184,0,0,0,0,0,0,0,0.0,93,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2683,0,0,0,0,0,78,0,0,0,Man Utd,Hull City,Burnley,Southampton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,797,0,0,0,0,0,0,0,0.0,17,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,297,0,0,0,0,0,15,0,0,0,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,6245,0,0,0,0,0,0,0,0.0,311,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,3754,0,27,0,0,0,155,0,0,0,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4300000,0,12,0.28571428571428603,6.64451827242525e-08,2.7906976744186e-06,0,12428,0,9,0,0,0,0,0,2.8,526,-2,0,12,2,0.5,0,2.0,0,0,1,0,0,0.3,4500,1,28,0,0,353,55,0,0,58,Swansea,Chelsea,Watford,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4300000,1,10,0.23809523809523803,5.5370985603543796e-08,2.32558139534884e-06,0,2067,0,3,0,0,0,0,0,2.3,230,-2,1,10,2,0.2,0,0.7,0,0,0,0,1,0.1,3822,0,0,0,0,202,171,-1,0,61,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4500000,1,32,2.3,5.11111111111111e-07,7.11111111111111e-06,0,25293,1,23,0,0,0,0,0,7.1,1964,0,0,32,0,0.2,0,0.7,0,0,3,0,1,1.3,50511,1,0,0,0,1260,2538,0,0,245,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,3.0,2.1,1.2,2.2,2.3,1.3,2.9,2.6,2.2,1.4,2.1,1.6,1.4,2.0,1.2,2.6,2.8,1.4,1.2,1.9,1.5,2.6,1.4,3.2
Nampalys,Mendy,MID,LEI,4400000,0,0,0.0,0.0,0.0,0,28758,1,0,0,0,0,0,0,0.0,214,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,2511,0,0,0,0,52,56,0,0,-1,Man City,Bournemouth,Stoke,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,4459,0,0,0,0,0,0,0,0.0,105,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,723,0,265,0,0,0,65,0,0,0,Stoke,Everton,Man City,West Brom,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4500000,1,24,0.5714285714285711,1.26984126984127e-07,5.333333333333329e-06,0,13179,1,18,0,0,0,1,0,5.3,651,0,0,24,0,0.2,0,1.0,0,0,1,0,0,0.3,14245,0,0,0,0,686,79,0,0,137,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3635,0,0,0,0,0,0,0,0.0,36,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,398,0,18,0,0,0,5,0,0,0,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4800000,0,16,0.38095238095238104,7.93650793650794e-08,3.3333333333333304e-06,0,101782,0,8,0,10,0,0,0,3.3,1937,-2,0,16,2,0.0,0,0.0,1,0,0,0,0,1.9,65808,0,340,1,0,450,246,0,0,81,West Ham,Middlesbrough,Everton,Stoke,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,181,0,0,0,0,0,0,0,0.0,11,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,236,0,0,0,0,0,11,0,0,0,Swansea,Chelsea,Watford,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,4666,0,0,0,0,0,0,0,0.0,114,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1815,0,209,0,0,0,17,0,0,0,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Milner,MID,LIV,6700000,2,64,5.3,7.91044776119403e-07,9.55223880597015e-06,0,243182,1,13,0,0,0,5,0,9.6,25812,2,0,64,-2,0.7,0,4.7,10,0,3,0,1,7.5,472360,0,508,0,3,1061,23087,0,0,295,West Ham,Middlesbrough,Everton,Stoke,Man City,6.4,5.6,4.3,6.3,5.5,5.7,5.3,6.7,5.7,5.1,6.3,5.2,4.7,8.0,4.3,7.4,7.4,5.0,4.7,6.3,5.4,7.1,4.4,6.9
Tyrone,Mings,DEF,BOU,4500000,0,0,0.0,0.0,0.0,0,877,0,0,0,0,0,0,0,0.0,62,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,643,0,1,0,0,0,43,0,0,0,Burnley,Leicester,Southampton,Chelsea,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6100000,2,36,0.857142857142857,1.40515222482436e-07,5.9016393442622905e-06,0,200019,1,9,0,0,0,1,0,5.9,2410,-4,0,36,4,0.2,0,1.0,1,0,3,0,2,1.7,203063,0,245,0,0,795,1141,0,0,123,Watford,Arsenal,Liverpool,Leicester,Hull City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4
Henrikh,Mkhitaryan,MID,MUN,8900000,3,8,0.19047619047619,2.1401819154628102e-08,8.98876404494382e-07,0,237003,0,2,0,0,0,0,0,0.9,1959,-6,0,8,6,0.1,0,1.3,0,0,1,0,0,1.8,31995,0,0,0,0,217,11121,0,0,30,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Nacho,Monreal,DEF,ARS,5900000,2,45,3.5,5.932203389830511e-07,7.6271186440677996e-06,0,148568,1,13,0,0,0,0,0,7.6,3981,-1,0,45,1,0.5,0,3.0,4,0,4,0,1,4.5,84472,0,511,0,0,1153,10148,0,0,262,Stoke,Everton,Man City,West Brom,Crystal Palace,4.3,3.3,3.6,3.9,3.8,3.8,3.9,4.3,3.7,3.2,3.9,3.9,4.4,3.4,4.1,3.0,4.7,4.1,3.8,3.5,3.4,2.9,4.8,4.1
Jefferson,Montero,MID,SWA,5000000,2,8,0.19047619047619,3.80952380952381e-08,1.6e-06,0,7640,0,5,0,0,0,0,0,1.6,49,-5,0,8,5,0.2,0,1.0,0,0,0,0,0,0.1,1908,0,202,0,0,232,67,0,0,38,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4500000,0,8,0.19047619047619,4.23280423280423e-08,1.77777777777778e-06,0,136849,1,5,0,0,0,0,0,1.8,1902,-5,0,8,5,0.0,0,0.0,1,0,0,0,1,1.7,14788,0,394,0,0,200,283,0,0,46,West Ham,Middlesbrough,Everton,Stoke,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4900000,1,39,2.8,5.714285714285711e-07,7.95918367346939e-06,0,550862,0,24,0,0,0,1,0,7.8,35775,-1,1,39,1,0.4,0,2.0,0,0,3,0,1,17.4,258422,0,549,0,0,1260,1738,-1,0,209,Man City,Bournemouth,Stoke,Everton,West Ham,2.6,2.0,2.8,3.5,4.1,2.1,2.8,2.1,1.7,2.5,2.1,4.2,3.4,3.3,3.0,3.7,3.0,1.7,2.2,3.3,2.3,3.2,1.9,3.9
James,Morrison,MID,WBA,4600000,5,28,0.666666666666667,1.44927536231884e-07,6.08695652173913e-06,0,6682,2,5,0,0,0,2,0,6.1,2388,-4,0,28,4,1.1,0,5.0,2,0,1,0,1,0.4,18407,0,266,0,0,439,3735,0,0,103,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Victor,Moses,MID,CHE,5700000,2,48,3.7,6.49122807017544e-07,8.42105263157895e-06,0,36740,1,2,0,0,0,3,0,8.4,11015,2,0,48,-2,0.8,0,4.7,4,0,6,0,1,3.6,169372,0,127,0,1,751,31113,0,0,200,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,3.5,3.9,3.0,4.3,3.5,2.3,3.4,3.8,1.8,2.4,2.9,3.8,2.8,4.1,3.2,3.5,2.9,2.7,3.4,4.1,2.7,3.9,3.0,5.1
Lys,Mousset,FWD,BOU,5200000,0,2,0.0476190476190476,9.157509157509159e-09,3.84615384615385e-07,0,2631,0,1,0,0,0,0,0,0.4,76,-3,0,2,3,0.1,0,0.3,0,0,0,0,0,0.1,1016,0,0,0,0,25,71,0,0,1,Burnley,Leicester,Southampton,Chelsea,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4200000,14,21,0.5,1.19047619047619e-07,5e-06,0,5190,1,0,0,0,0,1,0,5.0,1349,-3,0,21,3,1.6,0,6.7,3,0,2,0,0,0.6,20613,0,111,0,1,196,17932,0,0,67,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.2
Ahmed,Musa,FWD,LEI,7000000,1,28,0.666666666666667,9.52380952380952e-08,4e-06,0,390944,1,11,0,0,0,2,0,4.0,6760,-5,0,28,5,0.1,0,1.0,5,0,1,0,0,3.6,73197,0,0,0,0,488,489,0,0,89,Man City,Bournemouth,Stoke,Everton,West Ham,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4
Shkodran,Mustafi,DEF,ARS,6100000,4,35,3.2,5.24590163934426e-07,5.737704918032791e-06,0,33983,3,9,0,0,0,0,0,5.7,2970,1,0,35,-1,0.4,0,2.3,2,0,3,0,1,2.0,90533,0,0,0,0,990,4260,0,0,220,Stoke,Everton,Man City,West Brom,Crystal Palace,3.8,2.9,3.1,3.4,3.3,3.3,3.4,3.8,3.2,2.8,3.4,3.4,4.1,2.9,3.6,2.6,4.3,3.6,3.4,3.0,3.0,2.5,4.2,3.6
Jordon,Mutch,MID,CRY,4200000,0,1,0.0238095238095238,5.6689342403628106e-09,2.38095238095238e-07,0,4898,0,1,0,0,0,0,0,0.2,530,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.2,4448,0,54,0,0,9,1532,0,0,7,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4200000,0,0,0.0,0.0,0.0,0,31608,0,0,0,0,0,0,0,0.0,879,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.5,1909,0,218,0,0,0,30,0,0,0,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12081,0,0,0,0,0,0,0,0.2,74,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,913,0,164,0,0,16,27,0,0,0,Leicester,Watford,Arsenal,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4500000,0,23,1.8,4e-07,5.11111111111111e-06,0,35173,3,26,0,0,0,0,0,5.1,1418,0,0,23,0,0.0,0,0.0,3,0,2,0,0,1.1,30293,0,239,0,0,1115,920,0,0,209,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,1.3,1.5,1.3,2.0,1.8,1.4,2.1,1.8,1.7,1.2,1.2,1.0,1.7,1.5,1.3,1.2,1.5,1.9,1.3,1.7,1.0,1.6,0.9,1.5
Jesus,Navas,MID,MCI,6200000,4,19,0.452380952380952,7.29646697388633e-08,3.06451612903226e-06,0,34329,1,7,0,0,0,0,0,3.1,430,-3,0,19,3,0.3,0,1.7,0,0,1,0,2,0.6,12865,0,408,0,0,378,811,0,0,81,Leicester,Watford,Arsenal,Hull City,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Didier,Ndong,MID,SUN,4800000,2,19,1.7,3.5416666666666705e-07,3.95833333333333e-06,0,638,3,16,0,0,0,0,0,4.0,36,-2,0,19,2,0.5,0,2.3,0,0,1,0,0,0.0,871,0,0,0,0,918,100,0,0,118,Swansea,Chelsea,Watford,Man Utd,Burnley,0.9,0.9,1.3,0.9,0.8,0.8,1.1,0.8,1.0,0.8,1.3,0.8,0.8,0.9,1.6,0.9,0.9,1.3,1.1,0.8,1.4,0.8,1.2,0.8
Alvaro,Negredo,FWD,MID,6300000,2,54,3.9,6.19047619047619e-07,8.571428571428571e-06,0,1065549,1,14,0,0,0,3,0,8.6,49869,-2,0,54,2,0.8,0,5.3,8,0,4,0,3,13.1,1050680,0,0,0,2,1156,22126,0,0,145,Southampton,Liverpool,Swansea,Burnley,Man Utd,0.0,5.1,5.0,4.1,4.1,5.3,4.2,5.0,4.2,3.8,4.9,4.7,4.3,5.2,4.2,5.2,5.2,5.4,3.8,3.6,4.7,3.6,4.6,4.2
Julien,Ngoy,FWD,STK,4500000,0,0,0.0,0.0,0.0,0,2583,0,0,0,0,0,0,0,0.0,203,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4305,0,0,0,0,0,250,0,0,0,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
