FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Odion,Ighalo,FWD,WAT,6800000,0,39,2.2,3.23529411764706e-07,5.73529411764706e-06,0,334900,1,29,0,0,0,1,0,5.7,418,-7,0,39,7,0.0,0,0.0,2,0,2,0,1,2.5,94015,0,709,0,0,1291,29,0,0,84,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelechi,Iheanacho,FWD,MCI,6000000,0,48,3.0,5e-07,8e-06,0,784393,0,8,0,0,0,4,0,8.0,1503,-10,0,48,10,0.1,0,0.5,6,0,1,0,3,2.3,758967,0,242,0,1,490,396,0,0,168,Liverpool,Arsenal,Chelsea,Hull City,Southampton,3.6,2.6,2.1,3.9,2.8,0.0,2.6,2.8,3.8,2.8
Giannelli,Imbula,MID,STK,4500000,0,24,0.28571428571428603,6.34920634920635e-08,5.333333333333329e-06,0,13880,1,20,0,0,0,0,0,5.3,40,-5,0,24,5,0.1,0,0.3,1,0,2,0,1,0.2,5470,1,194,0,0,796,12,0,0,126,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Danny,Ings,FWD,LIV,5400000,0,0,0.0,0.0,0.0,0,23337,0,0,0,0,0,0,0,0.0,27,-6,0,0,6,0.0,0,0.0,0,0,0,0,0,0.2,4018,0,81,0,0,0,18,0,0,0,Man City,Everton,Bournemouth,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gokhan,Inler,MID,LEI,4400000,0,0,0.0,0.0,0.0,0,9871,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,3780,0,20,0,0,0,1,0,0,0,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen,Ireland,MID,STK,4400000,0,0,0.0,0.0,0.0,0,575,0,0,0,0,0,0,0,0.0,10,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,468,0,18,0,0,0,13,0,0,0,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lloyd,Isgrove,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,226,0,0,0,0,0,0,0,0.0,10,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,285,0,0,0,0,0,13,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branislav,Ivanovic,DEF,CHE,5600000,0,23,1.8,3.2142857142857103e-07,4.10714285714286e-06,0,191735,2,9,0,0,0,0,0,4.1,465,-4,0,23,4,0.0,0,0.0,2,0,1,0,1,2.8,34295,0,414,0,0,589,42,0,0,143,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Iwobi,MID,ARS,5700000,0,85,1.01190476190476,1.7752715121136197e-07,1.4912280701754401e-05,0,240256,1,20,0,0,0,3,0,14.9,7320,-3,0,85,3,0.4,0,2.0,8,0,9,0,5,1.9,253973,0,150,0,1,1384,2988,0,0,336,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5
Phil,Jagielka,DEF,EVE,4600000,6,40,0.47619047619047605,1.0351966873706e-07,8.69565217391304e-06,0,264450,3,18,0,0,0,0,0,8.7,581,-4,0,40,4,0.4,0,2.0,3,0,3,0,1,2.6,266583,0,221,0,1,1351,1881,0,1,258,Hull City,Liverpool,Man Utd,Leicester,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Eldin,Jakupovic,GLK,HUL,4100000,2,55,0.654761904761905,1.59698025551684e-07,1.34146341463415e-05,0,446090,0,17,0,50,0,0,0,13.4,7135,1,0,55,-1,0.5,0,2.0,4,0,3,0,0,22.9,790580,0,0,1,2,1170,4180,0,0,268,Everton,West Ham,Middlesbrough,Man City,Stoke,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Daniel,James,MID,SWA,4500000,0,0,0.0,0.0,0.0,0,318,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,370,0,0,0,0,0,10,0,0,0,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew,James,MID,LEI,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,225,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,212,0,0,0,0,1,2,0,0,3,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Janmaat,DEF,WAT,4500000,0,25,0.297619047619048,6.61375661375661e-08,5.55555555555556e-06,0,15854,1,15,0,0,0,1,0,5.6,127,-5,0,25,5,0.0,0,0.0,0,0,0,0,1,0.1,17031,0,0,0,0,792,71,0,0,123,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Vincent,Janssen,FWD,TOT,7500000,0,38,2.0,2.66666666666667e-07,5.06666666666667e-06,0,111254,0,8,0,0,0,1,0,5.1,184,-5,0,38,5,0.1,0,0.5,3,0,1,0,2,0.9,61400,0,0,0,0,631,1878,0,0,76,Southampton,Burnley,Swansea,Watford,Bournemouth,2.1,1.0,1.4,2.1,2.1,0.0,1.8,1.2,1.6,1.4
Adnan,Januzaj,MID,SUN,5300000,0,39,2.1,3.9622641509434e-07,7.358490566037739e-06,0,55657,3,35,0,0,0,0,0,7.4,216,-2,0,39,2,0.4,0,2.0,0,0,2,0,3,0.5,37253,0,33,0,0,1370,402,0,1,131,Burnley,Watford,Leicester,Man Utd,West Ham,2.3,1.5,1.3,1.5,1.2,0.0,1.6,1.5,1.7,1.0
Mile,Jedinak,MID,CRY,4500000,0,2,2.0,4.44444444444444e-07,4.44444444444444e-07,0,25830,0,1,0,0,0,0,0,0.4,23,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0.1,1322,0,118,0,0,90,7,0,0,8,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl,Jenkinson,DEF,ARS,4800000,0,2,0.0238095238095238,4.960317460317461e-09,4.1666666666666704e-07,0,9924,0,1,0,0,0,0,0,0.4,13,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,9655,0,178,0,0,82,2,0,0,12,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Jesus,FWD,MCI,8800000,0,26,0.30952380952381,3.51731601731602e-08,2.95454545454545e-06,0,422231,1,1,0,0,0,3,0,3.0,3847,-2,0,26,2,0.0,0,0.0,6,0,1,0,1,0.6,441088,0,0,0,2,203,233,0,0,93,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
Glen,Johnson,DEF,STK,4700000,0,44,2.8,5.95744680851064e-07,9.36170212765957e-06,0,18978,1,21,0,0,0,0,0,9.4,394,-3,0,44,3,0.4,0,2.0,3,0,5,0,0,0.2,13676,0,324,0,0,1327,15,0,0,278,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,1.6,1.6,3.9,3.4,2.3,3.8,2.6,3.6,2.5
,Jonathan Benteke,FWD,CRY,4300000,0,1,0.0119047619047619,2.76854928017719e-09,2.3255813953488398e-07,0,24956,0,0,0,0,0,0,0,0.2,965,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.4,35280,0,0,0,0,7,1080,0,0,3,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy,Jones,DEF,SUN,4400000,0,30,1.8,4.09090909090909e-07,6.81818181818182e-06,0,2343,4,31,0,0,0,0,0,6.8,65,-1,0,30,1,0.2,0,1.0,3,0,3,0,0,0.1,2768,0,211,0,0,1373,180,0,0,234,Burnley,Watford,Leicester,Man Utd,West Ham,1.7,0.9,0.9,1.1,2.0,0.0,1.9,1.1,1.5,1.0
David,Jones,MID,BUR,5000000,0,1,1.0,2e-07,2e-07,0,3008,1,1,0,0,0,0,0,0.2,6,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,182,0,0,0,0,86,6,0,0,8,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil,Jones,DEF,MUN,4700000,0,41,3.2,6.808510638297871e-07,8.72340425531915e-06,0,195777,0,9,0,0,0,0,0,8.7,1116,-3,0,41,3,0.4,0,2.0,4,0,3,0,0,1.4,232691,0,64,0,0,1134,3837,0,0,263,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,3.0,4.0,3.3,2.7,3.4,2.3,3.3,3.7,2.6,3.6
,Joselu,FWD,STK,5300000,0,0,0.0,0.0,0.0,0,6704,0,0,0,0,0,0,0,0.0,12,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,678,0,246,0,0,0,5,0,0,0,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Josh Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,3546,0,0,0,0,0,0,0,0.0,31,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4950,0,0,0,0,0,13,0,0,0,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas,Jutkiewicz,FWD,BUR,4300000,0,2,1.0,2.3255813953488398e-07,4.65116279069767e-07,0,29112,0,0,0,0,0,0,0,0.5,235,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.6,13728,0,0,0,0,13,128,0,0,5,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Kabasele,DEF,WAT,4800000,0,29,0.345238095238095,7.19246031746032e-08,6.04166666666667e-06,0,2994,1,12,0,0,0,2,0,6.0,27,-2,0,29,2,0.0,0,0.0,1,0,1,0,0,0.1,1335,0,0,0,0,558,7,0,0,104,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Younes,Kaboul,DEF,WAT,4400000,0,54,2.6,5.90909090909091e-07,1.2272727272727302e-05,0,43778,2,35,0,0,0,2,0,12.3,1082,-1,0,54,1,0.2,0,1.0,1,0,4,0,0,1.1,59491,0,231,0,0,1779,1398,0,0,318,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,2.6,2.5,3.2,1.6,2.7,2.0,3.5,1.4,1.7,2.5
Sullay,Kaikai,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,2267,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,192,0,9,0,0,0,4,0,0,0,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Kane,FWD,TOT,11300000,0,152,6.9,6.10619469026549e-07,1.34513274336283e-05,0,1976485,1,15,0,0,0,19,0,13.3,440367,3,1,152,-3,1.5,1,16.5,23,0,11,0,4,11.7,1752719,0,1053,0,6,1887,43951,-1,0,617,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,10.3,7.7,9.6,7.2
N'Golo,Kante,MID,CHE,4700000,0,64,2.5,5.31914893617021e-07,1.3617021276595698e-05,0,756790,6,20,0,0,0,1,0,13.6,3931,-3,0,64,3,0.4,0,2.0,1,0,12,0,0,11.9,269737,0,501,0,0,2328,8251,0,0,404,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,1.5,1.9,1.6,1.4,1.7,0.0,1.4,2.5,1.4,2.9
Bartosz,Kapustka,MID,LEI,5000000,0,0,0.0,0.0,0.0,0,5783,0,0,0,0,0,0,0,0.0,16,-5,0,0,5,0.0,0,0.0,0,0,0,0,0,0.1,542,0,0,0,0,0,14,0,0,0,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loris,Karius,GLK,LIV,4300000,0,32,0.38095238095238104,8.859357696567e-08,7.44186046511628e-06,0,78527,0,12,0,20,0,0,0,7.4,317,-7,0,32,7,0.0,0,0.0,0,0,3,0,0,0.7,78848,0,0,0,0,900,43,0,0,153,Man City,Everton,Bournemouth,Stoke,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Michael,Keane,DEF,BUR,5000000,1,83,3.0,6e-07,1.66e-05,0,99134,2,42,0,0,0,2,0,16.6,2807,0,0,83,0,0.7,0,3.3,5,0,6,0,1,3.1,169437,0,0,0,2,2520,4080,0,0,476,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,1.7,3.9,4.1,2.0,1.7,2.8,2.8,4.1,2.5,4.3
Will,Keane,FWD,HUL,4400000,0,8,0.0952380952380952,2.16450216450216e-08,1.81818181818182e-06,0,38758,0,10,0,0,0,0,0,1.8,181,-1,0,8,1,0.0,0,0.0,0,0,1,0,0,0.2,40771,0,0,0,0,280,92,0,0,9,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin,Kelly,DEF,CRY,4200000,0,25,0.297619047619048,7.08616780045351e-08,5.95238095238095e-06,0,45422,3,30,0,0,0,0,0,6.0,431,-3,0,25,3,0.0,0,0.0,0,0,0,0,2,0.4,45357,0,96,0,0,1298,206,0,0,185,Watford,Chelsea,Southampton,Arsenal,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Kenedy,MID,CHE,5100000,0,1,0.0119047619047619,2.33426704014939e-09,1.9607843137254898e-07,0,2208,0,0,0,0,0,0,0,0.2,8,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.0,1240,0,86,0,0,16,5,0,0,2,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjoe,Kenny,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,737,0,0,0,0,0,0,0,0.0,42,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1430,0,0,0,0,0,38,0,0,0,Hull City,Liverpool,Man Utd,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wahbi,Khazri,MID,SUN,6000000,0,16,0.19047619047619,3.1746031746031705e-08,2.66666666666667e-06,0,11660,3,15,0,0,0,0,0,2.7,17,-5,0,16,5,0.2,0,1.0,0,0,1,0,0,0.1,986,0,172,0,0,487,15,0,0,48,Burnley,Watford,Leicester,Man Utd,West Ham,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
,Ki Sung-yueng,MID,SWA,5000000,0,22,0.261904761904762,5.23809523809524e-08,4.4e-06,0,4775,2,22,0,0,0,0,0,4.4,21,-5,0,22,5,0.0,0,0.0,0,0,1,0,0,0.0,1346,0,241,0,0,835,10,0,0,143,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Michael,Kightly,MID,BUR,4200000,0,6,1.2,2.85714285714286e-07,1.4285714285714301e-06,0,31353,0,1,0,0,0,0,0,1.4,547,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.6,29098,0,0,0,0,104,34,0,0,20,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy,King,MID,LEI,4700000,0,32,0.38095238095238104,8.105369807497469e-08,6.80851063829787e-06,0,17541,2,18,0,0,0,1,0,6.8,89,-3,0,32,3,0.0,0,0.0,1,0,1,0,0,0.2,9448,0,174,0,0,1093,109,0,0,162,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2
Joshua,King,MID,BOU,5700000,18,116,4.3,7.543859649122809e-07,2.03508771929825e-05,0,82744,1,42,0,0,0,11,0,20.7,3751,2,-2,116,-2,2.0,1,11.3,8,0,5,0,1,10.5,506695,0,321,0,2,1932,214854,2,0,360,Swansea,Southampton,Liverpool,Chelsea,Tottenham,4.9,3.4,2.3,4.1,2.6,5.4,4.8,5.1,6.2,4.1
Stephen,Kingsley,DEF,SWA,3900000,0,19,0.226190476190476,5.7997557997557996e-08,4.87179487179487e-06,0,475028,0,17,0,0,0,0,0,4.9,6069,-1,0,19,1,0.0,0,0.0,2,0,2,0,0,9.3,627261,0,75,0,1,765,6494,0,0,137,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jan,Kirchhoff,MID,SUN,4200000,0,12,0.14285714285714302,3.40136054421769e-08,2.8571428571428602e-06,0,3581,1,11,0,0,0,0,0,2.9,38,-3,0,12,3,0.0,0,0.0,0,0,0,0,1,0.0,1639,0,118,0,0,433,80,0,0,61,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1
Ragnar,Klavan,DEF,LIV,4500000,2,36,2.4,5.33333333333333e-07,8e-06,0,81217,2,15,0,0,0,0,0,8.0,909,-5,0,36,5,0.3,0,1.3,3,0,3,0,0,0.8,64916,0,0,0,0,1135,499,0,0,239,Man City,Everton,Bournemouth,Stoke,West Brom,1.8,2.4,2.9,1.9,1.9,2.6,1.4,2.8,2.4,2.5
Aleksandar,Kolarov,DEF,MCI,5800000,0,83,3.3,5.68965517241379e-07,1.43103448275862e-05,0,198784,6,23,0,0,0,1,0,14.3,2006,-2,0,83,2,1.3,0,7.5,6,0,8,0,1,3.3,113491,1,429,0,2,2175,4574,0,0,480,Liverpool,Arsenal,Chelsea,Hull City,Southampton,4.6,3.9,3.1,4.0,3.5,0.0,3.2,3.8,3.4,2.8
Vincent,Kompany,DEF,MCI,5900000,0,3,0.0357142857142857,6.05326876513317e-09,5.084745762711859e-07,0,20008,1,1,0,0,0,0,0,0.5,67,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,0.4,6983,0,173,0,0,114,53,0,0,13,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arouna,Kone,FWD,EVE,5100000,0,3,0.0357142857142857,7.0028011204481796e-09,5.882352941176471e-07,0,69216,0,0,0,0,0,0,0,0.6,161,-4,0,3,4,0.0,0,0.0,0,0,0,0,0,0.7,15345,0,289,0,0,46,64,0,0,9,Hull City,Liverpool,Man Utd,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine,Kone,DEF,SUN,4400000,0,55,2.5,5.68181818181818e-07,1.25e-05,0,102954,3,35,0,0,0,1,0,12.5,1893,-1,0,55,1,0.2,0,1.0,5,0,4,0,0,1.8,83715,0,176,0,2,1913,2613,0,0,347,Burnley,Watford,Leicester,Man Utd,West Ham,2.7,1.6,1.3,1.9,3.2,0.0,3.1,1.9,2.5,1.8
Dimitrios,Konstantopoulos,GLK,MID,4200000,0,0,0.0,0.0,0.0,0,6581,0,0,0,0,0,0,0,0.0,26,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1026,0,0,0,0,0,6,0,0,0,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurent,Koscielny,DEF,ARS,6200000,0,106,4.2,6.7741935483871e-07,1.70967741935484e-05,0,660142,3,27,0,0,0,2,0,17.1,6751,2,0,106,-2,0.2,0,1.0,19,0,8,0,1,14.0,888595,0,493,0,3,2223,8570,0,0,595,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,4.8,4.9,5.9,5.4,4.3,0.0,3.7,4.2,4.7,5.2
Cheikhou,Kouyate,MID,WHU,5000000,2,52,2.3,4.6e-07,1.04e-05,0,92318,2,36,0,0,0,0,0,10.4,206,-5,0,52,5,0.3,0,1.7,0,0,5,0,1,0.7,22482,0,498,0,0,2015,127,0,0,291,Leicester,Hull City,Arsenal,Swansea,Sunderland,2.5,1.8,1.2,1.8,2.0,1.9,1.4,1.7,1.3,1.5
Dusan,Kuciak,GLK,HUL,4000000,0,0,0.0,0.0,0.0,0,6182,0,0,0,0,0,0,0,0.0,90,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,7866,0,0,0,0,0,9,0,0,0,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,1084,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,894,0,0,0,0,0,2,0,0,0,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,22980,0,0,0,0,0,0,0,0.0,57,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,3135,0,0,0,0,0,4,0,0,0,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam,Lallana,MID,LIV,7000000,1,121,1.4404761904761898,2.0578231292517e-07,1.72857142857143e-05,0,1570534,3,31,0,0,0,7,0,17.3,55666,0,0,121,0,0.2,0,1.7,13,0,6,0,7,14.5,1877430,0,416,0,3,1974,7658,0,0,481,Man City,Everton,Bournemouth,Stoke,West Brom,0.7,1.0,0.9,0.7,0.7,0.8,0.7,0.9,0.7,1.1
Rickie,Lambert,FWD,WBA,5400000,0,1,1.0,1.85185185185185e-07,1.85185185185185e-07,0,8208,0,0,0,0,0,0,0,0.2,5,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,1388,0,72,0,0,13,3,0,0,3,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik,Lamela,MID,TOT,6600000,0,28,0.33333333333333304,5.05050505050505e-08,4.24242424242424e-06,0,535800,1,2,0,0,0,1,0,4.2,325,-4,0,28,4,0.0,1,0.0,4,0,4,0,1,3.4,302867,0,519,0,0,595,54,0,0,93,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
Manuel,Lanzini,MID,WHU,6400000,2,98,1.16666666666667,1.8229166666666698e-07,1.53125e-05,0,73222,5,38,0,0,0,6,0,15.3,18900,-1,0,98,1,0.7,0,4.7,15,0,5,0,3,2.5,172421,0,381,0,2,1808,8292,0,0,434,Leicester,Hull City,Arsenal,Swansea,Sunderland,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Sebastian,Larsson,MID,SUN,4700000,0,25,0.297619047619048,6.332320162107401e-08,5.3191489361702105e-06,0,1983,3,22,0,0,0,0,0,5.3,38,-3,0,25,3,0.4,0,2.0,0,0,2,0,1,0.0,1814,0,58,0,0,995,75,0,0,127,Burnley,Watford,Leicester,Man Utd,West Ham,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
Grant,Leadbitter,MID,MID,4400000,0,17,0.20238095238095197,4.5995670995671e-08,3.86363636363636e-06,0,1486,0,4,0,0,0,1,0,3.9,16,-6,0,17,6,0.2,0,1.0,0,0,2,0,0,0.0,1531,0,0,0,0,308,18,0,0,64,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Michael,Ledger,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,249,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,513,0,0,0,0,0,26,0,0,0,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Ledley,MID,CRY,4400000,0,40,0.47619047619047605,1.08225108225108e-07,9.09090909090909e-06,0,38201,1,26,0,0,0,1,0,9.1,360,-1,0,40,1,0.0,0,0.0,1,0,2,0,1,0.4,27166,0,121,0,0,1160,68,0,0,201,Watford,Chelsea,Southampton,Arsenal,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Lee Chung-yong,MID,CRY,4200000,0,23,0.273809523809524,6.519274376417231e-08,5.47619047619048e-06,0,17728,0,10,0,0,0,0,0,5.5,368,-3,0,23,3,0.0,0,0.0,0,0,2,0,1,0.3,18156,0,56,0,0,437,601,0,0,100,Watford,Chelsea,Southampton,Arsenal,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jonathan,Leko,MID,WBA,4200000,0,10,0.11904761904761901,2.8344671201814104e-08,2.38095238095238e-06,0,46224,0,3,0,0,0,0,0,2.4,932,-3,0,10,3,0.1,0,0.3,0,0,0,0,1,0.6,51139,0,28,0,0,105,657,0,0,33,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
Brian,Lenihan,DEF,HUL,3900000,0,0,0.0,0.0,0.0,0,79453,0,0,0,0,0,0,0,0.0,1103,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.3,72783,0,0,0,0,0,337,0,0,0,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Lennon,MID,EVE,5500000,0,22,0.261904761904762,4.76190476190476e-08,4e-06,0,14398,0,5,0,0,0,0,0,4.0,54,-5,0,22,5,0.0,0,0.0,0,0,2,0,1,0.2,3956,0,278,0,0,509,33,0,0,104,Hull City,Liverpool,Man Utd,Leicester,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
