FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Chancel,Mbemba,DEF,NEW,4000000,0,15,1.15384615384615,2.8846153846153803e-07,3.75e-06,0,440026,0,5,0,0,0,0,0,3.8,28595,0,0,15,0,0.0,0,0.0,3,0,1,0,0,11.4,845541,0,0,0,1,408,5814,0,0,81,West Brom,Chelsea,Leicester,Everton,Arsenal,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.7,1.3,0.7,0.6,0.6,0.7,0.6,1.0,0.6,0.9,0.6,0.9,0.8,0.6,14.6
James,McArthur,MID,CRY,4400000,1,20,1.53846153846154,3.4965034965035e-07,4.54545454545455e-06,0,173994,1,9,0,0,0,1,0,4.5,5612,-1,0,20,1,0.7,0,3.0,1,0,0,0,0,2.5,79901,0,0,0,0,567,3141,0,0,82,Brighton,West Brom,Bournemouth,Watford,Leicester,0.8,0.8,1.3,0.8,0.8,0.9,1.4,0.8,0.8,1.0,0.8,0.8,1.3,0.8,1.0,1.1,0.8,0.8,1.1,0.8,1.0,0.8,1.2,0.8,1.2,32.3
Gareth,McAuley,DEF,WBA,4700000,0,4,0.307692307692308,6.54664484451719e-08,8.51063829787234e-07,0,74037,0,9,0,0,0,0,0,0.8,1214,-3,1,4,3,0.1,0,0.3,0,0,0,0,0,0.6,4403,0,0,0,0,258,201,-1,0,47,Newcastle,Crystal Palace,Swansea,Liverpool,Man Utd,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.1
Oliver,McBurnie,FWD,SWA,4500000,0,5,0.384615384615385,8.54700854700855e-08,1.11111111111111e-06,0,96330,0,1,0,0,0,0,0,1.1,2625,0,0,5,0,0.1,0,0.3,0,0,0,0,0,1.4,48707,0,0,0,0,41,7171,0,0,16,Chelsea,Stoke,West Brom,Man City,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.3
Alex,McCarthy,GLK,SOU,4400000,0,0,0.0,0.0,0.0,0,2248,0,0,0,0,0,0,0,0.0,63,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,628,0,0,0,0,0,16,0,0,0,Man City,Bournemouth,Arsenal,Leicester,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4900000,0,0,0.0,0.0,0.0,0,1738,0,0,0,0,0,0,0,0.0,28,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,307,0,0,0,0,0,13,0,0,0,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,4800000,1,11,0.8461538461538459,1.76282051282051e-07,2.29166666666667e-06,0,7408,3,3,0,0,0,0,0,2.3,138,-2,0,11,2,0.1,0,0.7,0,0,2,0,0,0.1,4592,0,0,0,0,289,50,0,0,28,Newcastle,Crystal Palace,Swansea,Liverpool,Man Utd,0.5,0.5,0.4,0.4,0.4,0.4,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.1
Sam,McQueen,DEF,SOU,4300000,0,2,0.153846153846154,3.5778175313058994e-08,4.65116279069767e-07,0,3587,0,0,0,0,0,0,0,0.5,79,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1118,0,0,0,0,20,29,0,0,5,Man City,Bournemouth,Arsenal,Leicester,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Scott,McTominay,MID,MUN,4300000,0,0,0.0,0.0,0.0,0,24302,0,0,0,0,0,0,0,0.0,1249,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,42700,0,0,0,0,0,420,0,0,0,Watford,Arsenal,Man City,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4700000,2,53,4.1,8.723404255319151e-07,1.12765957446809e-05,0,282256,1,10,0,0,0,0,0,11.3,10966,2,-1,53,-2,1.3,0,6.3,6,0,6,0,0,13.1,476506,0,0,0,1,1170,53524,1,0,243,Bournemouth,Leicester,Watford,Stoke,Brighton,4.3,3.8,4.6,4.8,4.9,4.7,3.1,4.7,5.4,5.0,4.8,4.2,3.5,4.5,4.4,4.1,4.7,4.1,4.8,5.7,4.1,4.6,5.3,3.6,4.4,59.1
Benjamin,Mendy,DEF,MCI,6300000,0,17,1.3076923076923102,2.07570207570208e-07,2.6984126984127003e-06,0,108506,2,1,0,0,0,0,0,2.7,294,-2,0,17,2,0.0,0,0.0,1,0,2,0,1,0.4,87307,0,0,0,0,298,26,0,0,84,Southampton,West Ham,Man Utd,Swansea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,0.8,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3577,0,0,0,0,0,0,0,0.0,26,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1238,0,0,0,0,0,3,0,0,0,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,1,24,1.84615384615385,3.6923076923076895e-07,4.8e-06,0,11066,2,5,0,0,0,1,0,4.8,302,0,0,24,0,0.1,0,0.3,3,0,2,0,0,0.1,13521,0,0,0,0,619,137,0,0,145,West Brom,Chelsea,Leicester,Everton,Arsenal,1.0,1.0,1.4,1.9,0.9,1.0,0.9,1.3,0.9,1.6,0.9,1.3,0.9,1.4,1.2,0.9,1.2,0.9,1.8,1.0,1.7,1.3,1.5,1.1,1.1,34.8
Per,Mertesacker,DEF,ARS,4900000,0,12,0.923076923076923,1.8838304552590302e-07,2.44897959183673e-06,0,32605,0,5,0,0,0,1,0,2.4,1513,-1,0,12,1,0.0,0,0.0,2,0,0,0,0,0.5,23971,0,0,0,1,270,429,0,0,61,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,0.8,0.6,0.5,0.5,0.6,0.7,0.8,0.5,0.5,0.5,1.4,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.8,0.5,0.6,0.5,14.8
Roque,Mesa,MID,SWA,4300000,2,6,0.46153846153846206,1.0733452593917699e-07,1.3953488372093e-06,0,33679,1,3,0,0,0,0,0,1.4,1871,-2,1,6,2,0.2,0,0.7,0,0,1,0,0,0.5,29400,0,0,0,0,222,4270,-1,0,33,Chelsea,Stoke,West Brom,Man City,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.3
Simon,Mignolet,GLK,LIV,4900000,2,41,3.4,6.93877551020408e-07,8.36734693877551e-06,0,55240,2,18,0,23,0,0,0,8.4,1868,-1,0,41,1,0.7,0,3.3,0,0,4,0,0,1.5,37224,0,0,1,0,1080,2180,0,0,206,Stoke,Brighton,Everton,West Brom,Bournemouth,2.7,3.0,3.7,4.6,2.5,1.9,3.6,3.7,2.9,3.1,2.6,2.8,4.1,2.8,4.8,4.2,1.7,4.0,3.4,1.9,3.9,2.9,4.2,2.9,4.7,17.9
Luka,Milivojevic,MID,CRY,4600000,2,26,2.2,4.78260869565217e-07,5.65217391304348e-06,0,60865,2,22,0,0,0,1,0,5.7,1708,-4,0,26,4,0.4,0,1.7,2,0,0,0,0,0.4,16732,0,0,0,0,919,329,0,0,144,Brighton,West Brom,Bournemouth,Watford,Leicester,1.1,1.1,2.2,1.4,1.2,1.7,2.4,1.2,1.2,1.8,1.1,1.1,2.3,1.5,1.7,2.0,1.2,1.1,1.9,1.4,1.8,1.2,2.0,1.1,2.2,39.2
James,Milner,DEF,LIV,6100000,2,27,2.07692307692308,3.4047919293820897e-07,4.42622950819672e-06,0,245396,0,9,0,0,0,0,0,4.4,2395,-4,1,27,4,0.2,0,1.3,3,0,2,0,1,2.5,30543,0,0,0,1,535,519,-1,0,145,Stoke,Brighton,Everton,West Brom,Bournemouth,1.2,1.3,1.7,2.4,1.1,1.0,1.7,1.7,1.3,1.4,1.1,1.2,2.0,1.2,2.5,2.1,1.0,1.9,2.0,1.0,1.9,1.3,2.1,1.3,2.4,48.9
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,15091,1,4,0,0,0,0,0,0.0,196,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2185,0,0,0,0,135,19,0,0,17,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6100000,2,5,0.384615384615385,6.30517023959647e-08,8.196721311475409e-07,0,106491,1,8,0,0,0,0,0,0.8,819,-4,0,5,4,0.1,0,0.7,0,0,0,0,0,0.9,7759,0,0,0,0,135,166,0,0,19,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.9
Aleksandar,Mitrovic,FWD,NEW,4800000,1,8,0.615384615384615,1.28205128205128e-07,1.66666666666667e-06,0,128805,0,0,0,0,0,1,0,1.7,1784,-2,0,8,2,0.1,0,0.5,0,0,0,0,0,1.0,42625,0,0,0,0,70,2397,0,0,34,West Brom,Chelsea,Leicester,Everton,Arsenal,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.2
Henrikh,Mkhitaryan,MID,MUN,7800000,1,53,4.4,5.64102564102564e-07,6.794871794871799e-06,0,1614843,1,3,0,0,0,1,0,6.7,73425,-2,1,53,2,0.1,0,1.0,4,0,8,0,5,9.6,1577521,0,0,0,1,804,758,-1,0,198,Watford,Arsenal,Man City,Bournemouth,West Brom,3.6,2.4,3.9,6.0,3.3,3.4,5.3,5.2,4.2,5.4,3.5,2.9,6.4,3.6,4.7,3.1,5.5,3.4,6.1,2.2,5.9,3.9,6.4,2.8,4.3,73.4
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,330,0,0,0,0,0,0,0,0.0,27,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,508,0,0,0,0,0,26,0,0,0,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5600000,6,62,4.8,8.57142857142857e-07,1.10714285714286e-05,0,331537,2,16,0,0,0,2,0,11.1,10512,1,0,62,-1,0.7,0,3.7,8,0,6,0,0,12.1,672737,0,0,0,1,1170,57058,0,0,322,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,7.2,6.9,4.3,4.3,6.8,7.2,4.2,4.4,6.2,3.8,7.2,4.0,6.2,4.1,5.4,4.6,6.6,3.3,6.9,6.5,3.7,7.2,2.6,6.6,4.3,54.3
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,2890,0,0,0,0,0,0,0,0.0,13,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,237,0,0,0,0,0,0,0,0,0,Chelsea,Stoke,West Brom,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5500000,2,45,3.5,6.36363636363636e-07,8.18181818181818e-06,0,537783,1,17,0,0,0,2,0,8.2,23744,0,0,45,0,0.4,0,2.3,3,0,5,0,1,6.8,725044,0,0,0,1,1095,2837,0,0,234,Arsenal,Everton,Brighton,Chelsea,Watford,1.8,3.2,3.7,3.3,2.7,2.6,3.8,3.7,2.6,4.5,2.3,3.9,1.8,4.3,2.5,2.2,4.4,4.6,2.7,2.1,2.9,2.6,4.9,1.8,4.6,75.4
Alvaro,Morata,FWD,CHE,10600000,2,74,6.2,5.849056603773579e-07,6.9811320754716995e-06,0,1535630,3,4,0,0,0,8,0,7.0,16767,6,-1,74,-6,0.6,0,6.3,11,0,7,0,4,31.5,2692567,0,0,0,2,896,369108,1,0,238,Swansea,Newcastle,West Ham,Huddersfield,Southampton,6.9,8.3,8.0,7.5,7.3,8.2,8.2,8.1,6.0,8.1,8.3,7.7,8.8,8.3,6.2,7.8,8.9,7.8,6.7,8.6,8.3,8.6,8.2,8.4,8.2,108.8
Alberto,Moreno,DEF,LIV,4600000,2,37,3.4,7.391304347826091e-07,8.04347826086956e-06,0,118315,0,17,0,0,0,0,0,8.0,5960,1,0,37,-1,0.7,0,3.3,2,0,4,0,1,4.7,254817,0,0,0,0,990,19860,0,0,249,Stoke,Brighton,Everton,West Brom,Bournemouth,2.7,3.0,3.7,4.6,2.5,1.9,3.6,3.7,2.9,3.1,2.6,2.8,4.1,2.8,4.8,4.2,1.7,4.0,3.4,1.9,3.9,2.9,4.2,2.9,4.7,49.1
Wes,Morgan,DEF,LEI,4500000,2,29,2.2,4.88888888888889e-07,6.444444444444439e-06,0,109357,2,19,0,0,0,0,0,6.4,5153,0,0,29,0,0.3,0,1.3,0,0,3,0,0,2.7,68480,0,0,0,0,1170,1628,0,0,180,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,2.0,1.9,1.5,1.7,3.3,2.0,2.3,1.4,2.6,1.8,1.9,1.1,1.6,1.2,2.0,1.8,1.8,2.4,1.8,2.0,1.8,1.8,2.5,2.5,1.6,33.3
James,Morrison,MID,WBA,5400000,0,13,1.0,1.85185185185185e-07,2.40740740740741e-06,0,2837,0,1,0,0,0,1,0,2.4,42,-1,0,13,1,0.0,0,0.0,0,0,2,0,0,0.0,2525,0,0,0,0,205,7,0,0,35,Newcastle,Crystal Palace,Swansea,Liverpool,Man Utd,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,14.5
Victor,Moses,DEF,CHE,6400000,0,22,1.69230769230769,2.64423076923077e-07,3.4375e-06,0,45614,1,3,0,0,0,0,0,3.4,462,-1,0,22,1,0.0,0,0.0,0,0,3,0,0,0.6,27401,0,0,0,0,470,510,0,0,79,Swansea,Newcastle,West Ham,Huddersfield,Southampton,0.9,1.1,1.3,1.3,1.0,0.9,1.4,1.2,0.9,0.9,1.4,1.0,1.7,1.4,0.8,0.9,2.4,1.3,1.1,1.5,1.3,1.6,1.2,1.4,1.1,20.8
Steve,Mounie,FWD,HUD,5700000,1,21,2.6,4.56140350877193e-07,3.6842105263157896e-06,0,305714,2,6,0,0,0,2,0,3.7,1393,-3,0,21,3,0.1,0,0.7,3,0,3,0,0,0.8,271292,0,0,0,0,445,457,0,0,62,Arsenal,Everton,Brighton,Chelsea,Watford,1.3,2.2,2.9,1.9,2.0,1.8,3.3,2.3,1.8,3.2,2.2,3.0,1.3,2.7,1.9,1.3,2.3,3.8,1.7,1.7,2.2,1.4,3.5,1.6,2.9,30.9
Lys,Mousset,FWD,BOU,4900000,0,7,0.538461538461538,1.0989010989011e-07,1.4285714285714301e-06,0,7018,0,2,0,0,0,0,0,1.4,250,-1,0,7,1,0.0,0,0.0,0,0,1,0,0,0.1,5629,0,0,0,0,107,191,0,0,15,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.2
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4375,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,65,0,0,0,0,0,1,0,0,0,Liverpool,Swansea,Tottenham,Burnley,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,15289,0,0,0,0,0,0,0,0.0,370,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,4593,0,0,0,0,0,171,0,0,0,West Brom,Chelsea,Leicester,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,2,10,0.7692307692307689,1.53846153846154e-07,2e-06,0,9303,0,8,0,0,0,0,0,2.0,132,-5,0,10,5,0.3,0,1.5,0,0,0,0,0,0.1,1219,0,0,0,0,263,70,0,0,32,West Brom,Chelsea,Leicester,Everton,Arsenal,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,15.6
Jamie,Murphy,MID,BHA,4800000,0,6,0.46153846153846206,9.61538461538462e-08,1.25e-06,0,3427,0,4,0,0,0,0,0,1.3,114,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.0,1309,0,0,0,0,166,68,0,0,25,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.1
Glenn,Murray,FWD,BHA,5800000,1,36,3.3,5.68965517241379e-07,6.20689655172414e-06,0,85013,4,8,0,0,0,4,0,6.2,12035,-2,0,36,2,0.6,0,3.3,6,0,3,0,0,4.0,257211,0,0,0,1,635,63040,0,0,94,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,4.9,3.9,2.5,2.4,3.0,2.9,2.5,2.9,3.6,3.2,2.5,3.0,4.1,3.6,3.1,3.8,3.6,2.7,3.7,4.0,3.5,3.0,2.7,3.7,2.3,39.7
Ahmed,Musa,MID,LEI,6200000,0,0,0.0,0.0,0.0,0,24530,0,0,0,0,0,0,0,0.0,323,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,3293,0,0,0,0,0,56,0,0,0,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,2,0.153846153846154,3.2051282051282105e-08,4.1666666666666704e-07,0,3814,0,0,0,0,0,0,0,0.4,92,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.0,1462,0,0,0,0,26,4,0,0,-2,Swansea,Newcastle,West Ham,Huddersfield,Southampton,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Shkodran,Mustafi,DEF,ARS,5400000,7,47,3.61538461538462,6.6951566951567e-07,8.7037037037037e-06,0,105672,1,1,0,0,0,1,0,8.7,3811,-1,-1,47,1,1.3,0,7.0,4,0,6,0,0,3.3,164599,0,0,0,1,630,51838,1,0,201,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,5.4,4.7,2.7,2.7,4.7,5.2,3.2,2.8,4.1,2.4,5.4,2.5,4.2,2.6,3.6,2.9,4.5,2.1,4.7,4.4,2.3,5.3,1.8,4.5,2.7,36.8
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,273,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,384,0,0,0,0,0,21,0,0,0,Brighton,West Brom,Bournemouth,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0769230769230769,1.9230769230769198e-08,2.5e-07,0,64581,1,1,0,2,0,0,0,0.3,1756,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.5,43693,0,0,0,0,90,1318,0,0,7,Newcastle,Crystal Palace,Swansea,Liverpool,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4800000,0,9,0.6923076923076921,1.4423076923076902e-07,1.875e-06,0,2982,0,5,0,0,0,0,0,1.9,77,-2,0,9,2,0.1,0,0.7,0,0,1,0,0,0.0,1108,0,0,0,0,205,14,0,0,18,Chelsea,Stoke,West Brom,Man City,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.2
Kyle,Naughton,DEF,SWA,4600000,9,49,3.8,8.260869565217391e-07,1.06521739130435e-05,0,192453,1,15,0,0,0,0,0,10.7,10524,1,0,49,-1,0.9,0,4.0,7,0,5,0,1,5.3,352860,0,0,0,2,1167,9275,0,0,260,Chelsea,Stoke,West Brom,Man City,Everton,4.4,4.2,4.7,3.0,3.2,5.6,3.7,5.2,4.1,3.8,4.7,4.9,3.5,4.0,4.5,4.9,4.3,3.9,2.8,4.4,3.6,3.3,3.6,4.0,4.2,49.8
Wilfred,Ndidi,MID,LEI,4900000,2,31,2.4,4.89795918367347e-07,6.326530612244901e-06,0,26726,2,19,0,0,0,0,0,6.3,1397,-1,0,31,1,0.7,0,3.3,1,0,3,0,1,0.4,19725,0,0,0,0,1170,528,0,0,150,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,1.8,1.9,1.8,1.7,2.5,2.0,1.7,1.2,2.5,1.7,1.4,2.1,2.3,1.2,1.9,2.3,1.6,2.5,1.3,2.4,1.7,1.8,1.5,2.4,1.4,37.8
Reiss,Nelson,MID,ARS,4800000,0,0,0.0,0.0,0.0,0,2528,0,0,0,0,0,0,0,0.0,42,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1078,0,0,0,0,0,33,0,0,0,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julien,Ngoy,FWD,STK,4500000,0,0,0.0,0.0,0.0,0,8318,0,0,0,0,0,0,0,0.0,2137,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,22296,0,0,0,0,0,5830,0,0,0,Liverpool,Swansea,Tottenham,Burnley,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oumar,Niasse,FWD,EVE,5000000,0,39,3.0,6e-07,7.8e-06,0,191778,2,8,0,0,0,5,0,7.8,33060,0,0,39,0,1.3,0,6.3,8,0,0,0,1,4.9,426089,0,0,0,2,377,20471,0,0,134,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,0.0,3.6,1.9,2.4,2.7,2.2,2.7,2.4,3.3,2.0,3.7,3.3,1.5,4.4,2.8,2.2,3.4,3.1,2.7,3.5,2.4,3.5,2.1,2.9,2.4,47.8
Edward,Nketiah,FWD,ARS,5000000,0,0,0.0,0.0,0.0,0,637,0,0,0,0,0,0,0,0.0,112,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1082,0,0,0,0,0,130,0,0,0,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,5400000,0,1,0.0769230769230769,1.42450142450142e-08,1.85185185185185e-07,0,789,0,0,0,0,0,0,0,0.2,25,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.0,319,0,0,0,0,1,16,0,0,3,Leicester,Watford,Stoke,Brighton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
